# Useful angular range estimated by SHANUM
# for file HeVPNT3TruncChromX_Avg_crop.dat
  0.729750E-02  0.180049E-01  0.329773E-03
  0.775359E-02  0.182310E-01  0.312077E-03
  0.820968E-02  0.174752E-01  0.285951E-03
  0.866578E-02  0.176324E-01  0.272744E-03
  0.912187E-02  0.184665E-01  0.268425E-03
  0.957796E-02  0.180832E-01  0.243698E-03
  0.100341E-01  0.179443E-01  0.243369E-03
  0.104902E-01  0.182844E-01  0.231238E-03
  0.109462E-01  0.177105E-01  0.222559E-03
  0.114023E-01  0.177924E-01  0.218896E-03
  0.118584E-01  0.179149E-01  0.205542E-03
  0.123145E-01  0.179947E-01  0.209976E-03
  0.127706E-01  0.176181E-01  0.197513E-03
  0.132267E-01  0.173391E-01  0.191842E-03
  0.136828E-01  0.172801E-01  0.189644E-03
  0.141389E-01  0.176575E-01  0.186716E-03
  0.145950E-01  0.173397E-01  0.181814E-03
  0.150511E-01  0.174652E-01  0.177671E-03
  0.155072E-01  0.176142E-01  0.174897E-03
  0.159632E-01  0.173475E-01  0.171646E-03
  0.164193E-01  0.171292E-01  0.167704E-03
  0.168754E-01  0.174911E-01  0.165673E-03
  0.173315E-01  0.174987E-01  0.162752E-03
  0.177876E-01  0.169668E-01  0.158803E-03
  0.182437E-01  0.168567E-01  0.157228E-03
  0.186998E-01  0.170467E-01  0.155826E-03
  0.191559E-01  0.166462E-01  0.152017E-03
  0.196120E-01  0.169499E-01  0.152681E-03
  0.200681E-01  0.167630E-01  0.149201E-03
  0.205241E-01  0.165329E-01  0.146104E-03
  0.209802E-01  0.166212E-01  0.144767E-03
  0.214363E-01  0.162729E-01  0.141999E-03
  0.218924E-01  0.165865E-01  0.143080E-03
  0.223485E-01  0.162954E-01  0.139278E-03
  0.228046E-01  0.160215E-01  0.135717E-03
  0.232607E-01  0.158547E-01  0.137329E-03
  0.237168E-01  0.159065E-01  0.134093E-03
  0.241728E-01  0.161511E-01  0.133180E-03
  0.246289E-01  0.160229E-01  0.131785E-03
  0.250850E-01  0.155264E-01  0.130742E-03
  0.255411E-01  0.157825E-01  0.129949E-03
  0.259972E-01  0.156108E-01  0.125777E-03
  0.264533E-01  0.154133E-01  0.126344E-03
  0.269093E-01  0.153111E-01  0.125165E-03
  0.273654E-01  0.150896E-01  0.124682E-03
  0.278215E-01  0.149003E-01  0.122836E-03
  0.282776E-01  0.150738E-01  0.119665E-03
  0.287337E-01  0.149042E-01  0.120151E-03
  0.291898E-01  0.149226E-01  0.118869E-03
  0.296458E-01  0.145295E-01  0.118939E-03
  0.301019E-01  0.144378E-01  0.116778E-03
  0.305580E-01  0.144621E-01  0.115311E-03
  0.310141E-01  0.145392E-01  0.115557E-03
  0.314702E-01  0.143225E-01  0.113852E-03
  0.319262E-01  0.143293E-01  0.111330E-03
  0.323823E-01  0.140398E-01  0.113139E-03
  0.328384E-01  0.138330E-01  0.110473E-03
  0.332945E-01  0.138824E-01  0.111022E-03
  0.337506E-01  0.135558E-01  0.108778E-03
  0.342066E-01  0.136728E-01  0.108349E-03
  0.346627E-01  0.136492E-01  0.107191E-03
  0.351188E-01  0.134373E-01  0.106522E-03
  0.355749E-01  0.134609E-01  0.106889E-03
  0.360309E-01  0.132624E-01  0.104671E-03
  0.364870E-01  0.131769E-01  0.104413E-03
  0.369431E-01  0.130186E-01  0.103736E-03
  0.373992E-01  0.131730E-01  0.103102E-03
