1.000000000000000000e+01, 3.555119071729056657e+01
1.200000000000000000e+02, 3.636961438450234851e+01
2.300000000000000000e+02, 3.639049293119124684e+01
3.400000000000000000e+02, 3.711120377594407671e+01
4.500000000000000000e+02, 3.648853246406044804e+01
5.600000000000000000e+02, 3.689360821374680910e+01
6.700000000000000000e+02, 3.774935959658132134e+01
7.800000000000000000e+02, 3.685669107035740666e+01
8.900000000000000000e+02, 3.728342856164095309e+01
1.000000000000000000e+03, 3.746430589222574525e+01
