  0.136728E+00  0.189490E+02  0.922856E-01
  0.141068E+00  0.187639E+02  0.897137E-01
  0.145409E+00  0.187416E+02  0.875298E-01
  0.149749E+00  0.187907E+02  0.855814E-01
  0.154090E+00  0.187637E+02  0.836794E-01
  0.158430E+00  0.186671E+02  0.819005E-01
  0.162771E+00  0.185237E+02  0.799694E-01
  0.167111E+00  0.183801E+02  0.783208E-01
  0.171452E+00  0.183882E+02  0.769463E-01
  0.175793E+00  0.182572E+02  0.754830E-01
  0.180133E+00  0.182241E+02  0.742250E-01
  0.184474E+00  0.181510E+02  0.728971E-01
  0.188814E+00  0.179555E+02  0.715652E-01
  0.193155E+00  0.178114E+02  0.702156E-01
  0.197495E+00  0.177236E+02  0.690119E-01
  0.201836E+00  0.176164E+02  0.680638E-01
  0.206177E+00  0.176015E+02  0.670106E-01
  0.210517E+00  0.175282E+02  0.660332E-01
  0.214858E+00  0.173270E+02  0.650136E-01
  0.219198E+00  0.172592E+02  0.641457E-01
  0.223539E+00  0.172276E+02  0.633574E-01
  0.227879E+00  0.170859E+02  0.637483E-01
  0.232220E+00  0.169507E+02  0.640081E-01
  0.236560E+00  0.168105E+02  0.639158E-01
  0.240901E+00  0.166013E+02  0.636018E-01
  0.245242E+00  0.165064E+02  0.633293E-01
  0.249582E+00  0.163162E+02  0.629264E-01
  0.253923E+00  0.162372E+02  0.625654E-01
  0.258263E+00  0.160346E+02  0.620572E-01
  0.262604E+00  0.160021E+02  0.617238E-01
  0.266944E+00  0.158308E+02  0.613267E-01
  0.271285E+00  0.156353E+02  0.608329E-01
  0.275626E+00  0.154925E+02  0.604251E-01
  0.279966E+00  0.153702E+02  0.599830E-01
  0.284307E+00  0.152153E+02  0.595382E-01
  0.288647E+00  0.150418E+02  0.590261E-01
  0.292988E+00  0.150069E+02  0.573593E-01
  0.297328E+00  0.149183E+02  0.559216E-01
  0.301669E+00  0.146797E+02  0.547531E-01
  0.306009E+00  0.145679E+02  0.538360E-01
  0.310350E+00  0.144354E+02  0.530226E-01
  0.314690E+00  0.142499E+02  0.521803E-01
  0.319031E+00  0.140929E+02  0.514470E-01
  0.323372E+00  0.139836E+02  0.507646E-01
  0.327712E+00  0.138817E+02  0.501210E-01
  0.332053E+00  0.137429E+02  0.495609E-01
  0.336393E+00  0.135350E+02  0.488994E-01
  0.340734E+00  0.134508E+02  0.483393E-01
  0.345074E+00  0.132480E+02  0.476827E-01
  0.349415E+00  0.131574E+02  0.472346E-01
  0.353756E+00  0.131082E+02  0.467481E-01
  0.358096E+00  0.128967E+02  0.461252E-01
  0.362437E+00  0.127195E+02  0.456414E-01
  0.366777E+00  0.125549E+02  0.451344E-01
  0.371118E+00  0.124368E+02  0.446918E-01
  0.375458E+00  0.123058E+02  0.442036E-01
  0.379799E+00  0.121114E+02  0.437019E-01
  0.384139E+00  0.120223E+02  0.432681E-01
  0.388480E+00  0.118417E+02  0.428093E-01
  0.392821E+00  0.117048E+02  0.423581E-01
  0.397161E+00  0.116283E+02  0.419812E-01
  0.401502E+00  0.114884E+02  0.415860E-01
  0.405842E+00  0.113541E+02  0.411804E-01
  0.410183E+00  0.112049E+02  0.407787E-01
  0.414523E+00  0.111036E+02  0.404550E-01
  0.418864E+00  0.109205E+02  0.400029E-01
  0.423204E+00  0.108062E+02  0.397014E-01
  0.427545E+00  0.107151E+02  0.393939E-01
  0.431886E+00  0.105881E+02  0.389994E-01
  0.436226E+00  0.104056E+02  0.386121E-01
  0.440567E+00  0.103430E+02  0.383228E-01
  0.444907E+00  0.102089E+02  0.379889E-01
  0.449248E+00  0.100599E+02  0.376445E-01
  0.453588E+00  0.998227E+01  0.373698E-01
