SCO2_2_Ka
0.00014927086681177295
0.00011193030965626314
0.00010253721003141102
0.0001038291210741267
0.00010185826515573033
0.00010996329196684145
0.00010805827206485293
0.0001278796782419736
0.00013160643868175134
0.00013732530657699273
0.00015215126533615385
0.00014277940993293598
0.00014200804927467738
0.00015776880534810024
0.00015253370530617417
