2000	9849619	146	51	78	0	0	0	0	0	0	0	0	0	
4000	19777233	265	100	153	0	0	0	0	0	0	0	0	0	
6000	29857329	427	153	240	0	0	0	0	0	0	0	0	0	
8000	39921247	617	215	311	0	0	0	0	0	0	0	0	0	
10000	49838013	761	260	375	0	0	0	0	0	0	0	0	0	
12000	59918077	954	328	436	0	0	0	0	0	0	0	0	0	
14000	69954089	1097	384	501	0	0	0	0	0	0	0	0	0	
16000	80055897	1259	458	588	0	0	0	0	0	0	0	0	0	
18000	90046445	1411	506	658	0	0	0	0	0	0	0	0	0	
20000	99858845	1586	565	733	0	0	0	0	0	0	0	0	0	
22000	109843115	1742	620	811	0	0	0	0	0	0	0	0	0	
24000	119955280	1879	672	865	0	0	0	0	0	0	0	0	0	
26000	130127404	2044	721	936	0	0	0	0	0	0	0	0	0	
28000	139807368	2154	758	1005	0	0	0	0	0	0	0	0	0	
30000	149768229	2252	803	1071	0	0	0	0	0	0	0	0	0	
32000	159611783	2370	846	1144	0	0	0	0	0	0	0	0	0	
34000	169945777	2571	929	1216	0	0	0	0	0	0	0	0	0	
36000	179955111	2701	964	1285	0	0	0	0	0	0	0	0	0	
38000	190294404	2854	1023	1357	0	0	0	0	0	0	0	0	0	
40000	200387215	3037	1086	1424	0	0	0	0	0	0	0	0	0	
42000	210653873	3165	1138	1506	0	0	0	0	0	0	0	0	0	
44000	220720008	3289	1188	1587	0	0	0	0	0	0	0	0	0	
46000	230706415	3419	1240	1669	0	0	0	0	0	0	0	0	0	
48000	240776370	3600	1308	1755	0	0	0	0	0	0	0	0	0	
50000	250947003	3753	1355	1816	0	0	0	0	0	0	0	0	0	
52000	260956365	3885	1405	1888	0	0	0	0	0	0	0	0	0	
54000	271080083	4087	1464	1954	0	0	0	0	0	0	0	0	0	
56000	281080833	4259	1519	2031	0	0	0	0	0	0	0	0	0	
58000	291337203	4432	1581	2105	0	0	0	0	0	0	0	0	0	
60000	301212515	4540	1621	2171	0	0	0	0	0	0	0	0	0	
62000	311525621	4729	1675	2223	0	0	0	0	0	0	0	0	0	
64000	321905561	4936	1751	2298	0	0	0	0	0	0	0	0	0	
66000	331976212	5100	1814	2379	0	0	0	0	0	0	0	0	0	
68000	341975946	5290	1896	2458	0	0	0	0	0	0	0	0	0	
70000	352268987	5496	1979	2544	0	0	0	0	0	0	0	0	0	
72000	362257543	5661	2031	2634	0	0	0	0	0	0	0	0	0	
74000	372447500	5807	2088	2700	0	0	0	0	0	0	0	0	0	
76000	382806632	5984	2154	2767	0	0	0	0	0	0	0	0	0	
78000	392734170	6126	2209	2826	0	0	0	0	0	0	0	0	0	
80000	402827581	6274	2269	2894	0	0	0	0	0	0	0	0	0	
82000	412849751	6394	2306	2972	0	0	0	0	0	0	0	0	0	
84000	423125804	6590	2366	3063	0	0	0	0	0	0	0	0	0	
86000	432953851	6744	2423	3132	0	0	0	0	0	0	0	0	0	
88000	442990236	6909	2483	3180	0	0	0	0	0	0	0	0	0	
90000	452950429	7027	2525	3251	0	0	0	0	0	0	0	0	0	
92000	462717173	7230	2590	3333	0	0	0	0	0	0	0	0	0	
94000	472590474	7404	2651	3415	0	0	0	0	0	0	0	0	0	
96000	482870993	7575	2708	3473	0	0	0	0	0	0	0	0	0	
98000	492827943	7752	2772	3539	0	0	0	0	0	0	0	0	0	
100000	503098222	7921	2826	3607	0	0	0	0	0	0	0	0	0	
