Useful angular range estimated by SHANUM
for file ED4P_monomer_181-221_12-1221.dat
  0.912193E-02  0.191859E-01  0.597345E-03
  0.957803E-02  0.196711E-01  0.614623E-03
  0.100341E-01  0.193839E-01  0.483617E-03
  0.104902E-01  0.188349E-01  0.435692E-03
  0.109463E-01  0.198224E-01  0.435248E-03
  0.114024E-01  0.194589E-01  0.380596E-03
  0.118585E-01  0.194880E-01  0.369658E-03
  0.123146E-01  0.186562E-01  0.364331E-03
  0.127707E-01  0.186029E-01  0.301356E-03
  0.132268E-01  0.188578E-01  0.304094E-03
  0.136829E-01  0.185239E-01  0.277066E-03
  0.141390E-01  0.184449E-01  0.308490E-03
  0.145951E-01  0.182477E-01  0.315672E-03
  0.150512E-01  0.181892E-01  0.273723E-03
  0.155073E-01  0.180541E-01  0.245401E-03
  0.159634E-01  0.178900E-01  0.236993E-03
  0.164194E-01  0.178754E-01  0.250826E-03
  0.168755E-01  0.174754E-01  0.229769E-03
  0.173316E-01  0.174715E-01  0.228020E-03
  0.177877E-01  0.171913E-01  0.222203E-03
  0.182438E-01  0.170998E-01  0.218210E-03
  0.186999E-01  0.170013E-01  0.199699E-03
  0.191560E-01  0.169301E-01  0.212372E-03
  0.196121E-01  0.165841E-01  0.189411E-03
  0.200682E-01  0.165464E-01  0.207544E-03
  0.205243E-01  0.161864E-01  0.183722E-03
  0.209804E-01  0.161537E-01  0.196366E-03
  0.214365E-01  0.156978E-01  0.169599E-03
  0.218925E-01  0.157491E-01  0.183319E-03
  0.223486E-01  0.154503E-01  0.186561E-03
  0.228047E-01  0.151524E-01  0.171865E-03
  0.232608E-01  0.151214E-01  0.182187E-03
  0.237169E-01  0.152079E-01  0.174686E-03
  0.241730E-01  0.147254E-01  0.183853E-03
  0.246291E-01  0.145418E-01  0.166679E-03
  0.250852E-01  0.144570E-01  0.156982E-03
  0.255413E-01  0.142131E-01  0.151383E-03
  0.259973E-01  0.139682E-01  0.162221E-03
  0.264534E-01  0.139154E-01  0.150209E-03
  0.269095E-01  0.136072E-01  0.144806E-03
  0.273656E-01  0.134903E-01  0.153218E-03
  0.278217E-01  0.134929E-01  0.152958E-03
  0.282778E-01  0.133343E-01  0.159826E-03
  0.287339E-01  0.131514E-01  0.152731E-03
  0.291899E-01  0.127345E-01  0.135809E-03
  0.296460E-01  0.126210E-01  0.155136E-03
  0.301021E-01  0.123157E-01  0.134364E-03
  0.305582E-01  0.121560E-01  0.136913E-03
  0.310143E-01  0.122642E-01  0.138333E-03
  0.314704E-01  0.120897E-01  0.150169E-03
  0.319265E-01  0.118891E-01  0.137894E-03
  0.323825E-01  0.117352E-01  0.131251E-03
  0.328386E-01  0.112579E-01  0.130474E-03
  0.332947E-01  0.112227E-01  0.130600E-03
  0.337508E-01  0.111112E-01  0.123259E-03
  0.342069E-01  0.107694E-01  0.116609E-03
  0.346629E-01  0.106722E-01  0.137774E-03
  0.351190E-01  0.106183E-01  0.113360E-03
  0.355751E-01  0.104437E-01  0.116351E-03
  0.360312E-01  0.101556E-01  0.129530E-03
  0.364873E-01  0.102375E-01  0.129828E-03
  0.369433E-01  0.101350E-01  0.116629E-03
  0.373994E-01  0.987411E-02  0.115230E-03
  0.378555E-01  0.972831E-02  0.130485E-03
  0.383116E-01  0.943981E-02  0.127661E-03
  0.387676E-01  0.951121E-02  0.115148E-03
  0.392237E-01  0.940586E-02  0.121138E-03
  0.396798E-01  0.929438E-02  0.126099E-03
  0.401359E-01  0.915283E-02  0.117033E-03
  0.405919E-01  0.893565E-02  0.122326E-03
  0.410480E-01  0.873441E-02  0.107976E-03
  0.415041E-01  0.860716E-02  0.103248E-03
  0.419602E-01  0.855376E-02  0.104709E-03
  0.424162E-01  0.831304E-02  0.106982E-03
  0.428723E-01  0.840983E-02  0.111338E-03
  0.433284E-01  0.811845E-02  0.109354E-03
  0.437845E-01  0.803443E-02  0.114954E-03
  0.442405E-01  0.792442E-02  0.107088E-03
  0.446966E-01  0.789215E-02  0.110583E-03
  0.451527E-01  0.773731E-02  0.943629E-04
  0.456087E-01  0.772539E-02  0.103608E-03
  0.460648E-01  0.765361E-02  0.103804E-03
  0.465209E-01  0.737846E-02  0.996806E-04
  0.469769E-01  0.745360E-02  0.108003E-03
  0.474330E-01  0.740196E-02  0.100878E-03
  0.478891E-01  0.714614E-02  0.112050E-03
  0.483451E-01  0.712523E-02  0.108373E-03
  0.488012E-01  0.696088E-02  0.113185E-03
  0.492573E-01  0.678225E-02  0.114749E-03
  0.497133E-01  0.668621E-02  0.997784E-04
  0.501694E-01  0.659444E-02  0.978075E-04
  0.506254E-01  0.659574E-02  0.102271E-03
  0.510815E-01  0.657746E-02  0.978486E-04
  0.515376E-01  0.636767E-02  0.105365E-03
  0.519936E-01  0.623816E-02  0.944139E-04
  0.524497E-01  0.630133E-02  0.102535E-03
  0.529057E-01  0.608748E-02  0.100217E-03
  0.533618E-01  0.588896E-02  0.105626E-03
  0.538179E-01  0.579879E-02  0.111841E-03
  0.542739E-01  0.586982E-02  0.108175E-03
  0.547300E-01  0.586788E-02  0.111740E-03
  0.551860E-01  0.572144E-02  0.994489E-04
  0.556421E-01  0.579327E-02  0.995406E-04
  0.560981E-01  0.552932E-02  0.964755E-04
  0.565542E-01  0.556124E-02  0.984055E-04
  0.570102E-01  0.551887E-02  0.973870E-04
  0.574663E-01  0.544744E-02  0.963724E-04
  0.579223E-01  0.540428E-02  0.904899E-04
  0.583784E-01  0.543343E-02  0.989992E-04
  0.588344E-01  0.509486E-02  0.104833E-03
  0.592905E-01  0.522285E-02  0.953143E-04
  0.597465E-01  0.509253E-02  0.973887E-04
  0.602026E-01  0.493763E-02  0.929186E-04
  0.606586E-01  0.479362E-02  0.924272E-04
  0.611147E-01  0.493778E-02  0.893701E-04
  0.615707E-01  0.466141E-02  0.872167E-04
  0.620268E-01  0.475209E-02  0.893685E-04
  0.624828E-01  0.467097E-02  0.913956E-04
  0.629388E-01  0.469991E-02  0.927146E-04
  0.633949E-01  0.465973E-02  0.979634E-04
  0.638509E-01  0.449731E-02  0.885334E-04
  0.643070E-01  0.461641E-02  0.858307E-04
  0.647630E-01  0.436955E-02  0.836026E-04
  0.652190E-01  0.437650E-02  0.856656E-04
  0.656751E-01  0.434841E-02  0.761354E-04
  0.661311E-01  0.424269E-02  0.941165E-04
  0.665872E-01  0.427240E-02  0.867533E-04
  0.670432E-01  0.410575E-02  0.850963E-04
  0.674992E-01  0.424845E-02  0.851358E-04
  0.679553E-01  0.407089E-02  0.838508E-04
