1.600000000000000000e+01, 3.347932580626579124e+01, 3.384776391960875941e+01
1.700000000000000000e+01, 3.517422545489898056e+01, 3.550635176051350328e+01
1.800000000000000000e+01, 3.684764067862308679e+01, 3.714447713055551503e+01
1.900000000000000000e+01, 3.850692416646489136e+01, 3.876351000024195770e+01
2.000000000000000000e+01, 4.014021329923408388e+01, 4.036466158389386294e+01
2.100000000000000000e+01, 4.176219689516511835e+01, 4.194900973658028676e+01
2.200000000000000000e+01, 4.336066060644576226e+01, 4.351751927402220588e+01
2.300000000000000000e+01, 4.494158372303925120e+01, 4.507105841487000220e+01
2.400000000000000000e+01, 4.650186873407836430e+01, 4.661041222159050790e+01
2.500000000000000000e+01, 4.804147087426665053e+01, 4.813629368994694602e+01
2.600000000000000000e+01, 4.956997852383315717e+01, 4.964935297593824970e+01
2.700000000000000000e+01, 5.107950253719923239e+01, 5.115018513254408816e+01
2.800000000000000000e+01, 5.257784029007249416e+01, 5.263933664316137850e+01
2.900000000000000000e+01, 5.406838265012316214e+01, 5.411731097512210198e+01
3.000000000000000000e+01, 5.556756211390921152e+01, 5.558457332894440128e+01
3.100000000000000000e+01, 5.705950878696867079e+01, 5.704155472268278970e+01
3.200000000000000000e+01, 5.854462427461390917e+01, 5.848865552288101810e+01
3.300000000000000000e+01, 6.004754640146547473e+01, 5.992624851203555636e+01
3.400000000000000000e+01, 6.154263430450134820e+01, 6.135468156559155517e+01
3.500000000000000000e+01, 6.302724310931035490e+01, 6.277427999818172566e+01
3.600000000000000000e+01, 6.450353296080378129e+01, 6.418534862824421339e+01
3.700000000000000000e+01, 6.597281866233352332e+01, 6.558817360169568644e+01
3.800000000000000000e+01, 6.742622141203003139e+01, 6.698302400852104199e+01
3.900000000000000000e+01, 6.886940640618088594e+01, 6.837015332061801587e+01
4.000000000000000000e+01, 7.029287867780244881e+01, 6.974980067473025258e+01
4.100000000000000000e+01, 7.170894545801306208e+01, 7.112219202060892087e+01
4.200000000000000000e+01, 7.310615087080520880e+01, 7.248754115149792199e+01
4.300000000000000000e+01, 7.449385643504437837e+01, 7.384605063151414583e+01
4.400000000000000000e+01, 7.586634310020970418e+01, 7.519791263239349632e+01
4.500000000000000000e+01, 7.722880009535090551e+01, 7.654330969031620668e+01
4.600000000000000000e+01, 7.858039775893900014e+01, 7.788241539204905450e+01
4.700000000000000000e+01, 7.991555214604667867e+01, 7.921539499839678911e+01
4.800000000000000000e+01, 8.124284701120555496e+01, 8.054240601190066684e+01
4.900000000000000000e+01, 8.256101085461057210e+01, 8.186359869482632234e+01
5.000000000000000000e+01, 8.388256859645134966e+01, 8.317911654271790667e+01
5.100000000000000000e+01, 8.519800343827911604e+01, 8.448909671814145383e+01
5.200000000000000000e+01, 8.650968366921760833e+01, 8.579367044867838388e+01
5.300000000000000000e+01, 8.781081325761520873e+01, 8.709296339274543186e+01
5.400000000000000000e+01, 8.911386296817687480e+01, 8.838709597639922322e+01
5.500000000000000000e+01, 9.041607119251990810e+01, 8.967618370392091265e+01
5.600000000000000000e+01, 9.171668292192453009e+01, 9.096033744466102178e+01
5.700000000000000000e+01, 9.300752051673504184e+01, 9.223966369835007129e+01
5.800000000000000000e+01, 9.429412033641273183e+01, 9.351426484084069557e+01
5.900000000000000000e+01, 9.556659694534657490e+01, 9.478423935203635153e+01
6.000000000000000000e+01, 9.684538294386013035e+01, 9.604968202757802942e+01
6.100000000000000000e+01, 9.810376773104343329e+01, 9.731068417569694873e+01
6.200000000000000000e+01, 9.936275106889003439e+01, 9.856733380049894322e+01
6.300000000000000000e+01, 1.006131584833853481e+02, 9.981971577281900920e+01
6.400000000000000000e+01, 1.018740847364963003e+02, 1.010679119896728082e+02
6.500000000000000000e+01, 1.031316434832881015e+02, 1.023120015232323112e+02
6.600000000000000000e+01, 1.043831794433681779e+02, 1.035520607601638972e+02
6.700000000000000000e+01, 1.056271065104346434e+02, 1.047881635320892713e+02
6.800000000000000000e+01, 1.068690089703659822e+02, 1.060203812378582313e+02
6.900000000000000000e+01, 1.081047977898709007e+02, 1.072487829582602785e+02
7.000000000000000000e+01, 1.093345674626941104e+02, 1.084734355637449426e+02
7.100000000000000000e+01, 1.105542866335530618e+02, 1.096944038156710519e+02
