S20_2_Ka
5.121070301415238e-06
5.964057037411333e-06
5.349751940516934e-06
6.1851643715261465e-06
6.74523830636331e-06
7.644426521862517e-06
7.3864271950995075e-06
7.013235890635823e-06
6.758100611817162e-06
7.560300371814641e-06
7.629766789697504e-06
7.5809266873796525e-06
7.541576718375584e-06
7.632243268588846e-06
7.600965057923351e-06
