S3_2_Ka
8.882378101302091e-06
1.5840602344427456e-05
1.6022017546514304e-05
1.326426079868785e-05
1.3715328193957786e-05
1.441418408929811e-05
1.340003756467983e-05
1.2951415220721489e-05
1.2707461906313876e-05
1.2519095986344503e-05
1.241648214052214e-05
1.1836673727961712e-05
1.1586602715435031e-05
1.1859617433853986e-05
1.1745868173467336e-05
