S5_2_Ka
6.687806779605183e-06
1.1133089043097734e-05
8.389150682495277e-06
7.671790918155113e-06
7.341312696239987e-06
7.470140619533186e-06
8.60429565871485e-06
1.0250672142936718e-05
9.970651616035101e-06
9.998944578616142e-06
9.431306443996938e-06
9.510948490954423e-06
9.548033377257403e-06
9.448805440299517e-06
9.632204891330756e-06
