S11_2_Ka
3.071201355080001e-05
7.02682318308337e-05
5.717853185641776e-05
4.553301197749711e-05
4.0213433349373776e-05
3.808639809220729e-05
3.581653598215869e-05
3.380565451274242e-05
3.0611580513043284e-05
2.9370907967895248e-05
2.868471202272204e-05
2.9338005252586204e-05
3.080851244125854e-05
2.9886576412657647e-05
2.9629833303162405e-05
