S17_2_Ka
4.383110345442256e-06
5.420883484451024e-06
5.745168142561226e-06
5.181850859661908e-06
5.364972295044739e-06
5.137609860642658e-06
4.763928633168635e-06
4.951310977343476e-06
5.048470219308159e-06
4.897341009660933e-06
5.2227367437905096e-06
5.216323067449033e-06
5.619074235139021e-06
5.610914315727738e-06
5.560795256801631e-06
