surface_dist,mean_patchiness,mean_phi,num_points
2,0.9672471,-16.66229,172
3,0.8937336,-13.91576,418
4,0.7628683,-10.64939,792
5,0.6650299,-8.469939,1280
6,0.6157392,-7.154495,1898
7,0.5794451,-5.745028,2641
8,0.5430021,-4.33855,3541
9,0.5177056,-3.797614,4554
10,0.5032331,-3.861559,5814
11,0.4797728,-3.738121,7238
12,0.4487319,-3.617069,8892
13,0.4268256,-3.482604,10858
14,0.4129904,-3.051541,13155
15,0.3977043,-2.573692,15520
16,0.375981,-2.197443,18078
17,0.3596517,-1.673006,20741
18,0.3496784,-1.150274,23335
19,0.3439315,-0.7559525,26030
20,0.3444489,-0.5013771,29025
21,0.3507355,-0.264645,32109
22,0.361145,0.09116165,35447
23,0.3695991,0.3264155,38954
24,0.3723871,0.3773071,42670
25,0.3708484,0.4345017,46463
26,0.3696501,0.5733612,50642
27,0.3662214,0.6845391,54955
28,0.3644426,0.6859488,59131
29,0.363766,0.5750342,63264
30,0.363118,0.4594933,67752
31,0.3616825,0.3176139,72493
32,0.3639726,0.1713833,77300
33,0.3676384,0.08261366,82226
34,0.3702166,0.05999045,87073
35,0.3713535,0.1328039,92014
36,0.3716053,0.2767404,96875
37,0.3711599,0.408142,101439
38,0.3726649,0.4699593,105934
39,0.3747614,0.525959,110241
40,0.3764825,0.5599514,114506
41,0.3776017,0.6104972,118617
42,0.3779536,0.5863661,122501
43,0.3777061,0.535575,125996
44,0.3764689,0.4939938,129216
45,0.3756506,0.4602275,131972
46,0.3749892,0.4197501,134232
47,0.3751189,0.4005221,136157
48,0.375436,0.3922982,137860
49,0.3761539,0.3830162,139479
50,0.377043,0.3809178,141080
51,0.3784923,0.3865589,142685
52,0.3792902,0.4018115,144281
53,0.3799226,0.4345212,145836
54,0.3809255,0.4593491,147251
55,0.3812605,0.4789661,148415
56,0.3813821,0.5126496,149398
57,0.3819604,0.5791075,150285
58,0.3833599,0.658331,151135
59,0.384997,0.7243277,151939
60,0.3867665,0.7654915,152549
61,0.388981,0.7969868,153067
62,0.3909888,0.8374379,153543
63,0.3922343,0.902643,153937
64,0.3927438,0.9733032,154259
65,0.3928611,1.013774,154462
66,0.3928743,1.024373,154560
67,0.3928907,1.025246,154571
