patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
16.78009,9928,0.068,0.2523692,-2.925126,-2.562868,-2.122,-4.926,-0.681,46.1981,69.15594
16.69208,40639,0.2782,28.54456,3.191668,-1.174091,28.645,2.362,-1.194,18.11688,27.94323
