radius,mean_patchiness,mean_phi,num_points
2,0.003863055,-0.4936149,121
3,0.1871752,1.66589,625
4,0.2798826,-0.3779577,1066
5,0.3261507,0.5034723,1613
6,0.392451,-1.280131,2385
7,0.4139321,-1.488402,3048
8,0.4213619,-0.9900234,3910
9,0.4295909,-0.19643,4704
10,0.4401115,-0.1392628,5565
11,0.4430966,-0.522182,6568
12,0.4450436,-0.6075301,7651
13,0.4568187,-0.6550205,8926
14,0.4798361,-1.09624,10523
15,0.4859795,-1.131956,12155
16,0.4947951,-0.8577093,14097
17,0.4930005,-0.7450095,16422
18,0.4856385,-0.4532302,18564
19,0.4793977,-0.2217222,20888
20,0.471404,-0.074985,23276
21,0.4623629,0.1660544,26337
22,0.4584915,0.1188424,29001
23,0.4581322,0.1830467,32194
24,0.4525289,0.1899577,35789
25,0.4474843,0.3378283,39053
26,0.4441077,0.3848625,42146
27,0.4401726,0.3850876,45082
28,0.4336561,0.4310723,48020
29,0.4232264,0.476,51598
30,0.421096,0.5868912,55136
31,0.4197053,0.8078309,58394
32,0.4189799,1.114978,62514
33,0.4201085,1.470037,67695
34,0.4200392,1.647521,72089
35,0.4141828,1.80626,76844
36,0.412097,1.807593,81051
37,0.4114664,1.677051,84469
38,0.410239,1.558508,86902
39,0.4105038,1.554596,88484
40,0.4125713,1.562996,89596
41,0.4130394,1.539686,90173
42,0.4130835,1.513964,90439
43,0.4125312,1.504437,90640
44,0.4122224,1.507327,90815
45,0.4124947,1.519918,90995
46,0.4131697,1.542187,91174
47,0.4141572,1.603431,91343
48,0.4148466,1.685389,91458
