radius,mean_patchiness,mean_phi,num_points
2,0.4010627,-8.823639,84
3,0.3816261,-4.882045,409
4,0.4638773,-6.67424,853
5,0.4669028,-4.292367,1160
6,0.4555741,-2.833369,1531
7,0.4639148,-2.68481,1974
8,0.482468,-1.897882,2362
9,0.509349,-1.579934,2772
10,0.5176871,-1.515547,3178
11,0.4999928,-0.9958547,3595
12,0.4719148,-0.5035557,4063
13,0.451764,-0.08852367,4592
14,0.430052,0.5663321,5181
15,0.4018612,0.8686902,5934
16,0.3932987,1.09867,6842
17,0.4023775,1.085947,7766
18,0.412439,1.444291,8715
19,0.4210508,1.833251,9848
20,0.4259512,1.743638,11237
21,0.420869,1.604869,12414
22,0.4220645,1.674219,13513
23,0.4275714,1.609871,14540
24,0.4288661,1.646288,15648
25,0.4269271,1.510624,16914
26,0.4198663,1.219346,18279
27,0.4105586,1.180783,19307
28,0.4027004,1.063846,20522
29,0.400495,0.8966731,22120
30,0.3988116,0.7397683,23867
31,0.3981776,0.7857978,25595
32,0.4007241,0.8975929,27421
33,0.4037531,1.292351,29388
34,0.404577,1.492988,31178
35,0.4062642,1.526436,33069
36,0.4078825,1.483575,35022
37,0.4106916,1.559277,37332
38,0.4138485,1.695842,39650
39,0.416335,1.790607,42047
40,0.4227611,1.99194,44184
41,0.4284566,2.188927,45998
42,0.4329994,2.104123,47888
43,0.4345843,2.032573,49778
44,0.4349908,2.14103,51668
45,0.4374586,2.121765,53207
46,0.4390435,2.020465,54315
47,0.4375216,1.952864,55283
48,0.4370655,1.913779,56253
49,0.4364093,1.895873,57249
50,0.4360322,1.987504,58241
51,0.4333378,2.002069,59079
52,0.4311109,2.017682,59626
53,0.4301726,2.10414,60284
54,0.4299537,2.164821,60896
55,0.4306837,2.21186,61354
56,0.4319848,2.229612,61834
57,0.4321464,2.221888,62223
58,0.4323444,2.205557,62480
59,0.4325642,2.186711,62684
60,0.432805,2.183229,62852
61,0.4329422,2.176227,63017
62,0.4321604,2.224297,63401
63,0.4314083,2.273686,63737
64,0.4309377,2.302783,64081
65,0.4309912,2.325936,64375
66,0.4303336,2.33683,64631
67,0.429617,2.343406,64904
68,0.4297895,2.362481,65216
69,0.4299353,2.362981,65559
70,0.4295466,2.378549,65889
71,0.4292421,2.393322,66234
72,0.4293303,2.433465,66637
73,0.4294124,2.437887,66935
74,0.4293725,2.435532,67156
75,0.4291373,2.4431,67355
76,0.4284563,2.444618,67626
77,0.4280151,2.486108,67948
78,0.4276181,2.492497,68188
79,0.4270393,2.481055,68428
80,0.4274245,2.483239,68766
81,0.4296691,2.567872,69222
82,0.4312947,2.656844,69600
83,0.4323817,2.763104,70006
84,0.432732,2.797866,70492
85,0.4320357,2.804724,70995
86,0.4312353,2.834799,71469
87,0.430245,2.828376,71946
88,0.430049,2.847205,72036
