patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
17.3681,45205,0.4179,59.28378,55.27533,48.38258,59.526,55.257,48.275,18.11443,30.38612
19.48402,1499,0.0139,51.01048,63.47976,43.01095,51.873,65.093,43.115,28.04381,46.10052
