surface_dist,mean_patchiness,mean_phi,num_points
2,0.2915724,11.83452,184
3,0.347825,3.911301,421
4,0.4033196,0.2602325,793
5,0.4627412,-0.3542855,1267
6,0.489893,-0.3023742,1875
7,0.491333,0.06105932,2580
8,0.4832824,1.194149,3335
9,0.4697812,2.724498,4150
10,0.4523842,3.830451,5050
11,0.4311051,3.553298,6048
12,0.413154,3.135329,7185
13,0.4075828,3.071247,8440
14,0.4097588,3.33184,9907
15,0.410493,3.694771,11467
16,0.4075876,3.693005,13143
17,0.4067323,3.712015,15008
18,0.400848,4.070193,17025
19,0.3958351,4.371204,19181
20,0.3941718,4.457196,21400
21,0.3964386,4.327586,23716
22,0.3960442,4.237014,26119
23,0.3998396,4.086871,28629
24,0.408996,3.951818,31222
25,0.4178641,3.844008,33923
26,0.4218597,3.83057,36785
27,0.4169403,3.834541,39826
28,0.4115834,3.859017,43021
29,0.4061111,3.837377,46379
30,0.4015852,3.84305,49881
31,0.3963105,3.63461,53133
32,0.392481,3.389969,56491
33,0.3909495,3.088622,60097
34,0.3916539,3.036124,63939
35,0.3939615,3.06295,67844
36,0.3960781,3.071309,71212
37,0.3968374,3.000508,73890
38,0.3972903,2.842211,76418
39,0.3985561,2.697851,78756
40,0.4001471,2.642221,81070
41,0.4014494,2.674119,83410
42,0.4014129,2.691153,85633
43,0.4003759,2.712391,87950
44,0.4008898,2.629264,90448
45,0.4037784,2.493968,92999
46,0.4067159,2.372765,95479
47,0.4098202,2.265116,97787
48,0.4125288,2.187285,100029
49,0.414908,2.136496,102108
50,0.4165517,2.11584,103867
51,0.4179335,2.064194,105587
52,0.419742,2.03948,107291
53,0.4207608,1.985041,108988
54,0.420184,1.947854,110753
55,0.4191149,1.950619,112669
56,0.4176938,2.039046,114749
57,0.4164801,2.127783,116902
58,0.4153513,2.163429,119049
59,0.4147052,2.214295,121141
60,0.41444,2.318551,123328
61,0.4146365,2.443388,125383
62,0.4150364,2.510936,127523
63,0.4152788,2.471086,129640
64,0.4154905,2.379133,131777
65,0.4154916,2.321893,133840
66,0.4154038,2.252105,135938
67,0.4156463,2.212637,138078
68,0.4157747,2.229588,140309
69,0.4148014,2.261159,142524
70,0.4133157,2.260844,144829
71,0.4123194,2.246114,147236
72,0.4111203,2.227057,149621
73,0.409931,2.235749,151962
74,0.4096589,2.22413,154005
75,0.4104403,2.196637,155661
76,0.4106949,2.165207,157009
77,0.4106268,2.160305,158159
78,0.4102523,2.170611,159066
79,0.4098702,2.174019,159694
80,0.4096926,2.178422,160144
81,0.4095788,2.188477,160339
82,0.4095499,2.188596,160355
