radius,mean_patchiness,mean_phi,num_points
2,0.9555039,-9.542483,168
3,0.8465733,-22.02205,540
4,0.7656557,-18.48985,1017
5,0.6872703,-14.85179,1511
6,0.5577372,-11.22993,2257
7,0.504388,-9.366309,3053
8,0.4559039,-7.554768,3965
9,0.4328195,-5.813495,5110
10,0.4101141,-4.939982,6169
11,0.3803578,-4.09458,7461
12,0.3666555,-2.089556,9129
13,0.3727075,0.5053762,10998
14,0.3738163,1.636887,12636
15,0.3607125,1.942537,14497
16,0.3553638,1.839032,16418
17,0.3656229,1.768214,18209
18,0.3766865,2.145546,19906
19,0.3784597,2.48163,21551
20,0.3849188,2.93266,23426
21,0.3928137,3.042111,25577
22,0.4019075,3.386293,28830
23,0.4071649,3.580044,31505
24,0.4162174,3.822856,33744
25,0.4282785,4.177497,35985
26,0.4341635,4.394837,38350
27,0.4391448,4.590809,40602
28,0.4435321,4.71787,43303
29,0.4426117,4.801882,46386
30,0.4411505,4.789113,49619
31,0.4401896,4.773734,53389
32,0.4384941,4.873737,57497
33,0.43959,5.008726,61255
34,0.4407381,5.077825,64953
35,0.4441669,5.065383,68942
36,0.4469057,4.969061,73273
37,0.4476982,4.877277,78060
38,0.4488991,4.779152,82983
39,0.4491578,4.639142,88050
40,0.4486921,4.503722,93632
41,0.446585,4.395912,98607
42,0.4441023,4.150273,103356
43,0.4428895,3.94108,107998
44,0.4392506,3.93281,111974
45,0.4377784,3.913774,115698
46,0.4369081,3.876162,119428
47,0.4361879,3.829682,123779
48,0.4351102,3.812783,127639
49,0.4358968,3.813559,130742
50,0.4360668,3.825595,134186
51,0.4380007,3.87567,138419
52,0.4408805,3.945554,141781
53,0.4431803,3.979249,143853
54,0.4442821,3.964336,145667
55,0.4445367,3.956599,147472
56,0.444442,3.979751,149035
57,0.4447428,4.017223,150440
58,0.4457169,4.023158,151738
59,0.4475856,4.085946,153162
60,0.4499573,4.119478,154221
61,0.4512635,4.122955,154850
62,0.4516363,4.104907,155013
63,0.4520318,4.086864,155134
64,0.4522034,4.080224,155191
