surface_dist,mean_patchiness,mean_phi,num_points
2,0.6976355,-10.77972,157
3,0.6799521,-13.24991,362
4,0.6632814,-14.64438,666
5,0.6673269,-14.34553,1022
6,0.6644449,-13.28423,1452
7,0.623355,-11.14992,1889
8,0.5809468,-9.349491,2413
9,0.5530223,-7.509794,3008
10,0.5370052,-6.529724,3671
11,0.5278392,-5.868041,4474
12,0.5285307,-5.22667,5442
13,0.5341109,-4.501704,6539
14,0.5354392,-2.866611,7677
15,0.5263104,-0.9542065,8853
16,0.5241002,0.1715107,10118
17,0.5276214,0.5441416,11435
18,0.5215701,0.7377339,12903
19,0.5114568,1.186702,14396
20,0.5006679,1.458363,15841
21,0.4915278,1.69163,17283
22,0.4854547,1.889593,18741
23,0.4810635,2.180399,20342
24,0.4804639,2.564409,22063
25,0.4822567,2.614381,23845
26,0.4791177,2.610602,25884
27,0.4723036,2.556107,28061
28,0.4663489,2.421977,30071
29,0.4574549,2.285344,31957
30,0.4454577,2.090298,33919
31,0.4359463,1.884352,36019
32,0.4347465,1.798994,38246
33,0.4374241,1.890667,40684
34,0.4392963,2.213486,43110
35,0.4401059,2.51127,45628
36,0.4405239,2.708654,48255
37,0.4412902,2.789328,51089
38,0.4409906,2.759266,54037
39,0.4423108,2.664268,57133
40,0.4462655,2.506923,60498
41,0.450362,2.320589,64119
42,0.4538825,2.061906,67804
43,0.4568693,1.84503,71373
44,0.4597321,1.771357,74908
45,0.4602873,1.780523,78429
46,0.460755,1.772144,82017
47,0.4618247,1.664183,85738
48,0.4631872,1.588158,89697
49,0.4621385,1.574605,93500
50,0.4604367,1.531012,97376
51,0.4587198,1.433753,101126
52,0.4584458,1.339987,104867
53,0.459723,1.31321,108611
54,0.4616378,1.391806,112269
55,0.4633317,1.380546,115726
56,0.4638437,1.336392,119066
57,0.4628205,1.324125,122183
58,0.4612511,1.251286,125189
59,0.4599968,1.159664,128116
60,0.4605759,1.064406,131102
61,0.4629562,0.9354001,134285
62,0.4666405,0.8359258,137638
63,0.4706416,0.8031775,141205
64,0.4737441,0.8195835,144946
65,0.4746686,0.8360652,148477
66,0.4734627,0.7920522,151853
67,0.4720157,0.8202954,155001
68,0.4707592,0.8710917,157965
69,0.4700725,0.9281431,160690
70,0.4689845,0.9822909,163354
71,0.4677018,1.013001,165844
72,0.4674791,1.078037,168160
73,0.4679072,1.133455,170416
74,0.4685719,1.225831,172491
75,0.4696035,1.339089,174465
76,0.4705817,1.435315,176484
77,0.4717098,1.474058,178431
78,0.4723015,1.481354,180287
79,0.4719018,1.478479,181952
80,0.471129,1.469664,183371
81,0.4710986,1.46104,184500
82,0.4716077,1.452815,185501
83,0.4721322,1.460895,186455
84,0.4724441,1.454177,187304
85,0.4723386,1.441105,188023
86,0.4717328,1.438763,188530
87,0.4713856,1.449304,188967
88,0.4711264,1.465654,189362
89,0.471125,1.480839,189693
90,0.4711308,1.496454,189906
91,0.4710252,1.508752,189979
92,0.4710255,1.509965,189980
