radius,mean_patchiness,mean_phi,num_points
2,0.9781467,38.98269,109
3,0.8827313,35.49211,589
4,0.6632873,20.69398,1261
5,0.5995358,15.28564,1748
6,0.6174456,11.2326,2463
7,0.6267404,9.362288,3326
8,0.6145814,9.119523,4449
9,0.5857845,8.664414,5646
10,0.5694754,8.097687,6334
11,0.5563899,7.107672,7112
12,0.5496446,6.449145,8287
13,0.541742,6.129617,9812
14,0.5313204,6.022059,11698
15,0.5254037,4.969191,13549
16,0.5305485,4.444574,15597
17,0.5349711,3.909075,17887
18,0.5398355,3.686348,20910
19,0.5344861,3.710226,23858
20,0.5249556,3.666179,26689
21,0.5201247,3.550326,30021
22,0.518101,3.53937,33525
23,0.5125556,3.371156,37280
24,0.5013942,3.29603,41324
25,0.4972634,3.593165,45637
26,0.4948867,3.784632,49621
27,0.489669,3.97401,53914
28,0.4885157,4.295275,58788
29,0.4881588,4.414528,63971
30,0.4876808,4.394528,69431
31,0.4868622,4.44698,74897
32,0.4834076,4.445715,80912
33,0.4810569,4.453218,86825
34,0.4765646,4.450795,93139
35,0.4747831,4.342343,99549
36,0.4723271,4.131106,105727
37,0.4683359,3.945145,112066
38,0.4653391,3.637783,118719
39,0.4615387,3.434414,125342
40,0.4588985,3.288977,131175
41,0.4565647,3.192755,137217
42,0.4579662,3.16936,142689
43,0.4570166,3.148788,147013
44,0.4563091,3.038614,151001
45,0.4554187,3.031696,154003
46,0.4542319,2.945627,156093
47,0.453904,2.873281,157245
48,0.453653,2.8599,157708
49,0.453145,2.859271,158078
50,0.4521817,2.851613,158471
51,0.4510807,2.843057,158863
52,0.4502593,2.836446,159173
53,0.4502515,2.836383,159176
