surface_dist,mean_patchiness,mean_phi,num_points
2,0.8808827,-11.90687,153
3,0.7872798,-16.69429,350
4,0.7153211,-20.13659,613
5,0.6691983,-18.09012,925
6,0.6287807,-15.2112,1247
7,0.5988579,-13.00267,1622
8,0.5634744,-11.46431,2057
9,0.540702,-9.999027,2561
10,0.5252289,-8.597077,3156
11,0.4967973,-7.793237,3846
12,0.4654264,-6.650368,4656
13,0.4440304,-5.391345,5559
14,0.4287779,-4.61137,6474
15,0.4091991,-4.228828,7401
16,0.3882992,-3.881031,8308
17,0.373352,-3.683092,9281
18,0.3646875,-3.658875,10340
19,0.3550015,-3.576384,11521
20,0.344831,-3.49902,12963
21,0.3408375,-3.270633,14540
22,0.340068,-2.692414,16252
23,0.3367564,-2.005438,18030
24,0.3272526,-1.235721,19920
25,0.3192804,-0.814459,21978
26,0.3160116,-0.5422471,24219
27,0.3170256,-0.3227384,26534
28,0.3163303,-0.1612766,28740
29,0.3127645,-0.2152776,31078
30,0.307829,-0.3347731,33709
31,0.3048359,-0.3844372,36379
32,0.3037931,-0.4192481,39085
33,0.3029039,-0.333925,41837
34,0.3029615,-0.2421553,44618
35,0.304844,-0.1458011,47607
36,0.3068497,-0.1683228,50723
37,0.3098323,-0.1372825,54118
38,0.3125658,-0.1208474,57399
39,0.3158354,-0.1430415,60868
40,0.320567,-0.2153006,64500
41,0.324238,-0.2191934,68299
42,0.3269941,-0.1167453,72444
43,0.3276012,0.08355649,76924
44,0.3288043,0.1249399,81448
45,0.3310407,0.1322378,85838
46,0.3335806,0.01330712,90286
47,0.3372536,-0.1337233,94657
48,0.3393376,-0.2063527,98818
49,0.3403822,-0.2257178,103117
50,0.340932,-0.3055496,107369
51,0.3405547,-0.4009462,111319
52,0.3400017,-0.4475731,114961
53,0.3404813,-0.4640439,118341
54,0.3424856,-0.4682051,121279
55,0.3439067,-0.4467275,123427
56,0.344678,-0.459352,124843
57,0.3462373,-0.4410796,125974
58,0.3475747,-0.3994839,126947
59,0.3480476,-0.3526068,127908
60,0.3477797,-0.3273422,128760
61,0.3476216,-0.3150444,129501
62,0.3484488,-0.3001005,130267
63,0.3494004,-0.2722111,130972
64,0.350328,-0.2297404,131588
65,0.3510121,-0.1911643,132054
66,0.3515697,-0.1458829,132380
67,0.352007,-0.1293,132499
68,0.3521198,-0.12739,132524
