radius,mean_patchiness,mean_phi,num_points
2,0.3657621,-4.130274,132
3,0.5759152,-17.93168,658
4,0.57745,-15.14218,1261
5,0.570346,-12.68367,1686
6,0.5804298,-11.82171,2165
7,0.5800787,-11.05834,2761
8,0.5643542,-9.840559,3559
9,0.5452502,-8.777833,4657
10,0.538416,-7.819551,5831
11,0.5206622,-6.231754,7308
12,0.5148332,-4.293419,8898
13,0.500267,-2.807132,10852
14,0.5002906,-1.630361,12765
15,0.5024773,-0.8866349,15146
16,0.4976054,-0.8126094,17209
17,0.4872434,-1.299687,19336
18,0.4758877,-2.02229,21382
19,0.4611839,-2.334811,23497
20,0.45171,-2.636163,25791
21,0.4537392,-3.031775,28191
22,0.458348,-3.177577,30545
23,0.4588468,-3.102129,33505
24,0.4549186,-2.624494,36646
25,0.4527528,-2.250281,39962
26,0.450309,-1.969179,43663
27,0.4485941,-1.598951,47127
28,0.4499516,-1.27399,50946
29,0.4489512,-0.9109303,54675
30,0.4436837,-0.5398576,58509
31,0.4419977,-0.472498,62257
32,0.4434365,-0.6312087,65916
33,0.4451426,-0.7847516,69821
34,0.4472185,-0.9394903,74130
35,0.447017,-0.935436,78561
36,0.4476274,-0.9697435,83482
37,0.4516207,-1.066309,88073
38,0.4541284,-1.146443,92825
39,0.453981,-1.091482,97714
40,0.455036,-0.9858727,102320
41,0.4575722,-0.841588,107247
42,0.4562467,-0.72132,111567
43,0.4531806,-0.5728627,115855
44,0.4504924,-0.3843418,120400
45,0.4526633,-0.07446224,125349
46,0.4556044,0.1820666,129972
47,0.4590391,0.4423738,134989
48,0.4603716,0.5737175,141148
49,0.4580573,0.6515718,146356
50,0.4549092,0.7316753,150163
51,0.451373,0.8369323,153515
52,0.4499407,0.8466128,156796
53,0.4489367,0.8018357,159610
54,0.4486298,0.7627939,162198
55,0.446584,0.7311411,164611
56,0.4446568,0.6920559,166393
57,0.4446258,0.6503519,167444
58,0.4448335,0.6266192,167834
59,0.4448518,0.6253687,167848
