surface_dist,mean_patchiness,mean_phi,num_points
2,0.6667234,4.464094,169
3,0.6170579,3.495705,429
4,0.590776,4.375734,788
5,0.5676895,6.145891,1270
6,0.5157925,6.900674,1916
7,0.4623336,5.869079,2769
8,0.444947,6.094725,3811
9,0.4407888,6.990785,4817
10,0.4223515,7.586149,5809
11,0.4113644,6.770959,6798
12,0.4004219,5.725871,7731
13,0.3935183,4.984094,8615
14,0.3949828,4.314115,9616
15,0.4018818,3.70109,10738
16,0.4024034,3.06808,11943
17,0.3950616,2.752897,13222
18,0.3888962,2.484381,14535
19,0.3876475,2.56661,15966
20,0.3910189,2.813738,17466
21,0.3988206,2.959169,19097
22,0.4046547,2.737286,20853
23,0.4090067,2.732773,22928
24,0.4120249,2.62443,25154
25,0.4128813,2.468485,27445
26,0.4148518,2.379478,29538
27,0.4167846,2.165387,31569
28,0.4171726,2.038894,33707
29,0.4156184,1.952391,36103
30,0.4138914,1.983513,38618
31,0.4111001,2.136587,41204
32,0.4080181,2.413237,43990
33,0.4077805,2.467177,46992
34,0.4109786,2.583751,50205
35,0.4124993,2.587633,53490
36,0.4123677,2.627417,56707
37,0.4109563,2.59617,59813
38,0.4090687,2.598044,63004
39,0.4065268,2.625461,66131
40,0.4042324,2.56923,69347
41,0.4023986,2.560947,72587
42,0.4003188,2.525277,75669
43,0.3990372,2.485592,78799
44,0.3976687,2.409493,81872
45,0.3964531,2.306556,84768
46,0.3966475,2.227861,87727
47,0.3975124,2.27638,90609
48,0.3973033,2.316562,93358
49,0.3970871,2.322328,96053
50,0.3974192,2.374678,98927
51,0.3978758,2.370139,101771
52,0.3989789,2.318,104603
53,0.4018657,2.318701,107437
54,0.4047143,2.419513,110062
55,0.4064806,2.53183,112489
56,0.4070933,2.6405,114536
57,0.4069555,2.711137,116178
58,0.4072365,2.76069,117723
59,0.4065812,2.809596,119024
60,0.4052467,2.799869,120215
61,0.4043725,2.754013,121295
62,0.4043191,2.713629,122114
63,0.4049092,2.683215,122664
64,0.4055092,2.645545,123094
65,0.4058642,2.613367,123401
66,0.4059556,2.600381,123535
