surface_dist,mean_patchiness,mean_phi,num_points
2,0.1202462,-1.489932,183
3,0.2089282,-2.459029,444
4,0.2498117,-4.733361,826
5,0.2413366,-5.037032,1291
6,0.2347246,-4.524182,1871
7,0.2613895,-4.605904,2545
8,0.285055,-4.792135,3261
9,0.2923614,-4.804273,4003
10,0.3118633,-4.922016,4840
11,0.3337096,-5.167846,5736
12,0.3417918,-4.947439,6717
13,0.3512674,-3.840644,7804
14,0.3620434,-3.039876,8953
15,0.3601004,-2.138021,10218
16,0.3536368,-1.261871,11602
17,0.3521659,-0.2116446,13070
18,0.3539876,0.6954024,14565
19,0.3568648,1.462409,16171
20,0.3632262,1.817021,17906
21,0.3717458,2.149159,19751
22,0.3810069,2.417909,21616
23,0.3895012,2.673485,23595
24,0.3919657,2.895373,25715
25,0.3934612,3.142517,27784
26,0.3927945,3.335192,29791
27,0.3941144,3.266629,31832
28,0.3967238,3.0807,33976
29,0.4009816,2.82494,36081
30,0.4067067,2.403426,38294
31,0.4084151,1.962437,40603
32,0.40744,1.722657,42924
33,0.404785,1.575916,45231
34,0.4029308,1.504692,47646
35,0.4017833,1.490153,50071
36,0.400751,1.54099,52492
37,0.4020238,1.676246,54971
38,0.4042813,1.880417,57521
39,0.4076788,2.050359,59891
40,0.4091257,2.05144,62212
41,0.4111284,2.122101,64478
42,0.4112794,2.144833,66570
43,0.4095645,2.18735,68638
44,0.407712,2.26256,70611
45,0.4074639,2.394362,72361
46,0.4093017,2.563475,73815
47,0.4108711,2.640818,75041
48,0.4114605,2.701331,76152
49,0.4108815,2.709604,77254
50,0.4095356,2.695672,78247
51,0.4097561,2.689788,79087
52,0.4098858,2.691613,79807
53,0.409377,2.713698,80352
54,0.4090077,2.725506,80759
55,0.4089677,2.722718,80916
56,0.4089691,2.72273,80917
