surface_dist,mean_patchiness,mean_phi,num_points
2,0.2821277,0.01225768,134
3,0.3687531,-2.561127,311
4,0.4119539,-5.539907,568
5,0.3975678,-6.658286,890
6,0.3603249,-6.106496,1310
7,0.3536751,-4.436757,1806
8,0.3750405,-2.734412,2379
9,0.3851719,-1.691292,3033
10,0.3675457,-1.304813,3804
11,0.3449579,-1.092847,4761
12,0.3373228,-0.5302522,5943
13,0.328862,-0.007990498,7403
14,0.3170322,0.1640148,9090
15,0.3080279,0.5116053,10853
16,0.3110723,1.06203,12722
17,0.3271965,1.475568,14762
18,0.3416453,1.787304,16880
19,0.3478822,1.909152,18923
20,0.3510917,2.109441,20847
21,0.3559051,2.255307,22776
22,0.3586406,2.42226,24685
23,0.361844,2.439213,26701
24,0.3663308,2.640406,28771
25,0.3749644,3.033564,30768
26,0.382315,3.15849,32624
27,0.3893308,3.184227,34538
28,0.397098,3.083888,36596
29,0.4025143,3.058277,38835
30,0.407442,3.062273,41116
31,0.4125426,3.114768,43503
32,0.4164935,3.187578,45854
33,0.4188015,3.25525,48070
34,0.4192038,3.192778,50158
35,0.4187405,3.046941,52329
36,0.4181859,2.859821,54513
37,0.419104,2.614508,56760
38,0.4195984,2.41756,58664
39,0.4210844,2.264317,60507
40,0.4246536,2.058281,62455
41,0.4291806,1.78514,64630
42,0.4356595,1.528987,67016
43,0.4406779,1.286355,69402
44,0.4431701,1.147549,71745
45,0.444695,1.09399,74025
46,0.446736,1.00717,76341
47,0.4490955,0.8541747,78778
48,0.4515452,0.6674573,81242
49,0.4526006,0.5335218,83662
50,0.4517512,0.4714612,85936
51,0.4494165,0.4528479,88095
52,0.4459963,0.5044065,90279
53,0.4440017,0.616499,92501
54,0.4429196,0.7321419,94940
55,0.4422827,0.7284113,97608
56,0.4426305,0.6537799,100258
57,0.4425928,0.5185347,102631
58,0.4422885,0.4136954,104950
59,0.4423014,0.3987431,107208
60,0.441121,0.4241477,109547
61,0.4398935,0.4916898,111891
62,0.4385995,0.5401511,114167
63,0.4379353,0.5701612,116461
64,0.4373222,0.604368,118699
65,0.4370602,0.6263195,120820
66,0.4362751,0.6124992,122820
67,0.4353856,0.5474586,124704
68,0.4346148,0.476185,126412
69,0.4334496,0.4369601,128020
70,0.4316674,0.4317972,129591
71,0.4294891,0.4369739,131136
72,0.4272276,0.4435768,132591
73,0.4249161,0.4517757,134060
74,0.4235746,0.4339416,135538
75,0.4227651,0.4105479,137056
76,0.4216781,0.3973776,138612
77,0.4204304,0.4168242,140140
78,0.4194122,0.4507341,141806
79,0.418333,0.4756351,143594
80,0.4171601,0.4867183,145242
81,0.4159968,0.4776638,146418
82,0.4152529,0.4746766,147177
83,0.4144587,0.4669327,147673
84,0.4140911,0.4562863,148043
85,0.4144492,0.4403862,148282
86,0.4153481,0.4082299,148544
87,0.416209,0.3673496,148774
88,0.416765,0.3375971,148926
89,0.4169457,0.3310812,148977
