surface_dist,mean_patchiness,mean_phi,num_points
2,0.2265681,-1.916429,173
3,0.3571551,0.4129287,423
4,0.442654,0.3958583,842
5,0.4663722,-0.06200831,1432
6,0.4467772,-1.127498,2170
7,0.4041907,-1.355199,3035
8,0.3754516,-0.5279152,3958
9,0.3604595,0.2878825,4958
10,0.3454696,0.3708682,6051
11,0.3421582,0.1875049,7156
12,0.3419693,0.2852079,8338
13,0.3518648,0.4032728,9730
14,0.3728723,0.08053796,11285
15,0.3970532,-0.4457578,12909
16,0.4205105,-0.6695843,14674
17,0.4369791,-1.077899,16498
18,0.4501668,-1.133822,18525
19,0.4613328,-0.790907,20722
20,0.4666344,-0.2159271,22990
21,0.463826,0.1483161,25423
22,0.4611752,0.3897003,27967
23,0.4649445,0.6250521,30523
24,0.4699768,0.8716797,33063
25,0.474296,1.003193,35453
26,0.4756461,1.004418,37989
27,0.475092,0.8935142,40707
28,0.4738333,0.7782051,43474
29,0.4748048,0.7105396,46400
30,0.4780818,0.932034,49542
31,0.4811015,1.191593,52810
32,0.4811715,1.394845,56147
33,0.4784524,1.490366,59403
34,0.4760117,1.524947,62458
35,0.4759168,1.561095,65158
36,0.4737569,1.595768,67786
37,0.4701457,1.674023,70399
38,0.4677589,1.761894,72745
39,0.4652284,1.85019,74948
40,0.4617813,1.841103,77071
41,0.4605103,1.863158,78971
42,0.4602534,1.959412,80725
43,0.459402,2.148078,82477
44,0.4586367,2.276309,84011
45,0.4589054,2.298309,85316
46,0.4594969,2.316346,86509
47,0.4594866,2.365429,87548
48,0.4592155,2.435322,88336
49,0.4582094,2.422949,88844
50,0.4572955,2.430658,89137
51,0.4570161,2.430277,89198
