radius,mean_patchiness,mean_phi,num_points
2,0.849711,21.21254,1
3,0.6554961,26.64025,112
4,0.5047426,11.77681,338
5,0.4775284,3.782667,784
6,0.5251048,-1.857747,1676
7,0.5306562,-1.146488,2692
8,0.495311,-0.7593443,4463
9,0.4886661,-0.2699282,6325
10,0.4675369,-0.9808456,8321
11,0.47261,-0.9952322,10734
12,0.4660865,-1.030348,13148
13,0.4598244,-1.098982,16176
14,0.4585386,-0.804332,18962
15,0.458794,-0.2366582,21750
16,0.4550285,0.513349,24461
17,0.4525541,1.007972,27229
18,0.4492666,1.50191,30089
19,0.4466175,1.909728,33679
20,0.4478924,2.507976,38355
21,0.4415995,2.627691,43682
22,0.4338743,2.829843,48724
23,0.4271479,2.931966,53902
24,0.4211692,3.084237,59508
25,0.4171669,3.009899,66131
26,0.4137046,2.885956,73776
27,0.4111196,2.737107,81130
28,0.4060173,2.63746,89009
29,0.4053935,2.722397,97222
30,0.4078084,2.831259,104384
31,0.4070588,2.772755,111643
32,0.4068994,2.865591,118777
33,0.407077,2.989413,124935
34,0.4099381,3.216381,131625
35,0.4114335,3.374668,138893
36,0.4086142,3.318124,147000
37,0.4043557,3.279306,155691
38,0.4018357,3.216625,163755
39,0.3997301,3.197124,170206
40,0.4007697,3.148142,175892
41,0.4021558,3.107847,180863
42,0.4031841,3.044129,184594
43,0.4046792,2.993304,188350
44,0.4055083,2.984763,191820
45,0.4050117,2.967432,194805
46,0.4048641,2.935936,196738
47,0.4043446,2.944925,197967
48,0.404417,2.989156,198913
49,0.4049214,3.040901,200187
50,0.4048642,3.077514,201387
51,0.4052531,3.129355,202528
52,0.4059477,3.139862,203336
53,0.4068632,3.110422,204027
54,0.4071361,3.091486,204306
55,0.4071758,3.084771,204470
