surface_dist,mean_patchiness,mean_phi,num_points
2,0.1121159,-1.892547,161
3,0.1058001,-2.467672,369
4,0.07374033,-2.0416,663
5,0.05126081,-1.538479,1081
6,0.06543282,-1.647981,1686
7,0.09512084,-1.663908,2498
8,0.1263309,-1.219108,3437
9,0.1561453,-0.1690037,4540
10,0.1850189,0.8590397,5869
11,0.2090276,1.205897,7492
12,0.2277577,0.8820145,9310
13,0.2471556,0.9227756,11173
14,0.2642201,1.118816,12907
15,0.2793699,1.557398,14571
16,0.2904571,1.620846,16231
17,0.3006131,1.38365,17931
18,0.3076358,1.084921,19754
19,0.3112406,0.6953732,21780
20,0.3192309,0.3710298,23935
21,0.3320943,0.3262942,26210
22,0.3442338,0.4048383,28379
23,0.350792,0.363414,30501
24,0.3524107,0.2892973,32682
25,0.3526968,0.2332668,34904
26,0.3578082,0.3285611,37166
27,0.3662928,0.4127789,39594
28,0.3747325,0.4618477,41938
29,0.3785295,0.4979458,44137
30,0.3767191,0.5520777,46299
31,0.3739947,0.5628774,48621
32,0.3728093,0.4779257,51046
33,0.3741533,0.2666793,53551
34,0.3767554,0.0004556879,56014
35,0.3797277,-0.2372424,58444
36,0.3817573,-0.4051023,60911
37,0.3833392,-0.5153537,63306
38,0.3846018,-0.6083354,65704
39,0.3850615,-0.7060844,68024
40,0.3837216,-0.7633229,70102
41,0.3832439,-0.7700454,71899
42,0.3843865,-0.8076601,73484
43,0.3854145,-0.8598399,74708
44,0.3864527,-0.8630271,75596
45,0.3870328,-0.8224411,76147
46,0.3865542,-0.768566,76566
47,0.3858625,-0.6960242,76929
48,0.3861237,-0.6200147,77104
49,0.3860777,-0.6113793,77174
