radius,mean_patchiness,mean_phi,num_points
2,0.895186,32.07269,179
3,0.7684537,35.7206,791
4,0.6259798,25.42078,1142
5,0.5599236,19.61301,1426
6,0.5165478,13.96738,1909
7,0.435555,10.69972,2497
8,0.3952977,8.934697,3109
9,0.3688544,7.956429,3896
10,0.3375796,6.706518,5026
11,0.3255243,5.481278,6063
12,0.3125069,4.883812,7356
13,0.3185768,5.200809,8848
14,0.3265813,5.314935,10331
15,0.3331755,5.138266,11841
16,0.3407629,5.376721,12976
17,0.344262,5.458663,13994
18,0.3558131,5.651213,14970
19,0.3660481,5.520701,16380
20,0.3725671,5.048322,18115
21,0.3728816,4.330504,20406
22,0.3729673,3.976589,23305
23,0.3796969,3.800827,26784
24,0.3803951,3.69909,30032
25,0.3802009,3.671844,33223
26,0.3840387,3.794747,36935
27,0.3882384,3.859627,41065
28,0.3942772,4.224929,45827
29,0.3996896,4.499036,50330
30,0.4014254,4.552311,54699
31,0.3998139,4.515717,58887
32,0.4009272,4.654426,63173
33,0.4072541,4.540483,68323
34,0.4107627,4.481229,73036
35,0.4135629,4.374388,78188
36,0.4138547,4.091668,83991
37,0.4145115,3.635737,90081
38,0.4144366,3.214007,95999
39,0.4136148,3.002668,101886
40,0.4142504,2.859891,107556
41,0.414735,2.659538,113423
42,0.4154253,2.56573,119787
43,0.4190515,2.577193,125983
44,0.4213144,2.641959,131783
45,0.4224249,2.590651,138549
46,0.4234893,2.57993,145605
47,0.4235568,2.591341,151404
48,0.4219506,2.581884,157572
49,0.4209292,2.552746,163075
50,0.4190486,2.529253,168236
51,0.4197268,2.479447,173490
52,0.4185941,2.518412,179201
53,0.4165529,2.510014,185049
54,0.4152676,2.476458,191165
55,0.415704,2.390373,196049
56,0.4141715,2.34974,200129
57,0.4128128,2.360698,203484
58,0.4126277,2.396403,206469
59,0.4126918,2.40265,209604
60,0.4124989,2.39668,212229
61,0.4128282,2.391593,214644
62,0.4134295,2.395334,217261
63,0.4133475,2.401621,220024
64,0.4134719,2.454438,222606
65,0.4136492,2.442319,224932
66,0.4144154,2.413981,227492
67,0.4152029,2.446469,229377
68,0.4152598,2.451583,230764
69,0.4145934,2.425544,232165
70,0.4139008,2.411185,233168
71,0.4137075,2.429011,233886
72,0.413772,2.442199,234423
73,0.413534,2.449376,234996
74,0.4134322,2.448975,235185
