radius,mean_patchiness,mean_phi,num_points
2,0.008656135,-1.026323,61
3,0.1289846,-1.192645,273
4,0.205116,0.5877771,565
5,0.3023614,-2.110691,1038
6,0.3495178,-3.499968,1665
7,0.3677071,-1.070632,2737
8,0.3891266,-0.6196625,3850
9,0.4110976,-1.173494,4937
10,0.4247409,0.02428245,6041
11,0.4341247,0.7989596,7251
12,0.4435734,0.9257267,8770
13,0.447399,1.050708,10473
14,0.4514868,1.269246,12288
15,0.4370818,1.443231,14212
16,0.4205825,1.364137,16089
17,0.4036681,1.299196,17949
18,0.3831568,1.200666,20091
19,0.3731095,1.033411,22833
20,0.3661822,1.153513,25819
21,0.3610858,1.260536,29353
22,0.3610202,0.8955615,33996
23,0.3682134,0.7394449,38723
24,0.3767632,0.7438384,43772
25,0.3821592,0.9872962,49796
26,0.3817279,1.042643,55425
27,0.380658,0.8489107,60737
28,0.3775638,0.5789942,66544
29,0.3770836,0.4169422,72569
30,0.3755341,0.2501177,78472
31,0.3719152,0.2635947,84564
32,0.3691753,0.2025624,90974
33,0.364078,0.1358798,97699
34,0.3613456,0.145361,104171
35,0.3582475,0.08586972,110670
36,0.3560729,0.07326078,116827
37,0.3543901,0.1031508,122877
38,0.3512118,0.110457,128821
39,0.3492652,0.1078512,134430
40,0.3485271,0.1138866,139040
41,0.3482666,0.2635493,142922
42,0.3475099,0.2953174,146332
43,0.3481469,0.3030948,149822
44,0.3501054,0.2941415,152468
45,0.3511015,0.2691852,154823
46,0.351441,0.2484938,157005
47,0.3513609,0.2227045,158715
48,0.3513776,0.2209608,159864
49,0.3510108,0.2121908,160977
50,0.3503035,0.2070284,162051
51,0.3497179,0.2262446,163555
52,0.3497022,0.2452114,165169
53,0.3497513,0.2839966,166768
54,0.3500926,0.3293417,168580
55,0.3500291,0.3557003,170555
56,0.3496486,0.3304706,172298
57,0.3494073,0.3233899,173639
58,0.3493413,0.3548668,174676
59,0.3495773,0.3774645,175456
60,0.3500527,0.3873264,175882
61,0.3504407,0.3913374,176233
62,0.3508978,0.3917126,176493
63,0.3512389,0.4040051,176762
64,0.351272,0.4323413,177057
65,0.351249,0.4476831,177213
66,0.3511488,0.4569745,177327
67,0.351147,0.4569786,177328
