radius,mean_patchiness,mean_phi,num_points
3,0.4106688,-14.02143,394
4,0.3393744,-4.543251,1015
5,0.338747,-0.679767,1359
6,0.3328075,0.7379813,1807
7,0.3021153,0.7079195,2324
8,0.2796289,0.9003379,3150
9,0.2949831,1.444044,4034
10,0.3138423,1.672199,5172
11,0.314841,2.240701,6478
12,0.3037907,2.426615,7900
13,0.2945184,1.929935,9350
14,0.3001781,1.736613,11058
15,0.3089776,2.148632,12798
16,0.3115076,2.538472,14507
17,0.3062683,2.803312,16395
18,0.3019224,2.806891,18416
19,0.3074682,2.932851,21101
20,0.3122495,2.794233,23843
21,0.3128771,2.97269,26472
22,0.3149468,3.170875,28917
23,0.3146356,3.207366,31433
24,0.3187217,3.143452,33722
25,0.3213443,3.160483,35752
26,0.3223661,3.25057,37837
27,0.3251999,3.054598,39967
28,0.3333788,2.941178,41786
29,0.3391168,2.806453,43746
30,0.3452809,2.910195,45456
31,0.3477315,2.778585,46789
32,0.3473217,2.719167,48028
33,0.345916,2.589424,49328
34,0.3458237,2.626722,50438
35,0.3448646,2.660499,51541
36,0.343517,2.659405,52577
37,0.3425045,2.650429,53654
38,0.3402216,2.657538,54634
39,0.3371887,2.65042,55616
40,0.3343477,2.672693,56674
41,0.3328349,2.647681,58096
42,0.3337754,2.733135,59189
43,0.3345507,2.804408,60170
44,0.3350141,2.80724,61015
45,0.3353959,2.82576,61629
46,0.3350536,2.81733,62317
47,0.3346579,2.857215,62940
48,0.3350582,2.942644,63391
49,0.3360958,2.997059,63822
50,0.3376452,3.030132,64320
51,0.3381107,3.005157,64745
52,0.3387198,2.989042,65176
53,0.3393793,3.044659,65628
54,0.3408056,3.090822,66064
55,0.3421967,3.103719,66482
56,0.3432768,3.115434,66911
57,0.3448939,3.135382,67421
58,0.348,3.269048,67970
59,0.3505618,3.387605,68268
60,0.352704,3.49744,68516
61,0.353887,3.563676,68652
62,0.3540368,3.568189,68670
