radius,mean_patchiness,mean_phi,num_points
4,0,-2.284653,15
5,0.2740139,0.3425187,379
6,0.330403,1.515974,1607
7,0.3403549,0.05387769,3243
8,0.3585474,-1.554804,5283
9,0.3814277,-2.220522,7434
10,0.3902299,-2.400506,10024
11,0.3842482,-2.571011,12852
12,0.37774,-2.167012,14910
13,0.3797843,-2.51924,16947
14,0.3904297,-3.206699,19733
15,0.3972663,-3.294328,23059
16,0.4083868,-3.463096,27101
17,0.4103558,-3.386913,30830
18,0.4116147,-3.090359,35226
19,0.4110473,-3.129646,38380
20,0.410169,-3.042751,41971
21,0.405406,-2.9983,45230
22,0.4034819,-3.134264,48520
23,0.4046666,-3.216078,51221
24,0.4052019,-3.09718,53267
25,0.4046295,-2.909352,55118
26,0.4029508,-2.797744,56793
27,0.4009899,-2.634126,58661
28,0.40405,-2.341493,60612
29,0.4075306,-1.917304,62853
30,0.4093089,-1.665752,65195
31,0.4094622,-1.634176,67358
32,0.4081575,-1.58203,70335
33,0.4073368,-1.663342,73348
34,0.4072994,-1.637839,75739
35,0.4089962,-1.546227,78202
36,0.4126343,-1.382407,80505
37,0.4156514,-1.278328,83232
38,0.4183632,-1.097246,85127
39,0.4194549,-1.070902,86352
40,0.4202552,-0.9958258,86771
41,0.4202401,-0.9953609,86777
