radius,mean_patchiness,mean_phi,num_points
2,1,19.72594,1
3,0.729543,18.88627,208
4,0.4999425,8.252604,746
5,0.4688233,8.144422,1451
6,0.492237,6.842829,2711
7,0.4863793,6.434497,4342
8,0.476054,7.201319,6007
9,0.463987,6.598287,7640
10,0.4627708,6.663262,9586
11,0.4533523,6.274757,12062
12,0.4350018,5.822739,14958
13,0.4191154,5.526473,18390
14,0.4180882,5.386307,21305
15,0.418106,5.445049,23546
16,0.4123787,5.063004,25971
17,0.4063109,4.674428,28589
18,0.4054691,4.400792,31309
19,0.405928,4.153707,33969
20,0.406106,3.717592,36579
21,0.4065639,3.250202,39488
22,0.4091471,2.739209,42464
23,0.4115493,2.440423,46090
24,0.4135163,2.274904,49969
25,0.4166876,2.217281,54100
26,0.4225803,2.299118,58424
27,0.4268018,2.282915,63572
28,0.4244199,2.316967,68095
29,0.4220372,2.158723,72613
30,0.4214838,2.185232,77139
31,0.423714,2.299527,80981
32,0.4249294,2.489349,83921
33,0.4260783,2.510791,86808
34,0.4276565,2.46351,88480
35,0.4295372,2.433347,89180
36,0.4293412,2.436388,89368
37,0.4291357,2.436101,89421
