radius,mean_patchiness,mean_phi,num_points
2,0.9772423,22.25155,13
3,0.9376699,30.79208,140
4,0.8628092,22.31445,442
5,0.7521959,16.72064,831
6,0.5455326,10.52676,1619
7,0.414726,5.003871,3424
8,0.3614656,2.751884,5694
9,0.3494269,2.663555,7388
10,0.3536181,3.127512,9127
11,0.3456794,3.729087,11270
12,0.3348837,4.0326,13250
13,0.3323508,3.903248,15277
14,0.3394601,3.647069,17327
15,0.3564819,3.486954,19879
16,0.374372,3.182617,22600
17,0.3865547,2.706595,25173
18,0.3922865,2.277303,28319
19,0.3988914,2.182509,32276
20,0.4052787,1.981937,36344
21,0.4105546,1.994745,39863
22,0.411303,1.823308,43319
23,0.4083635,1.562309,46892
24,0.4018185,1.483139,50844
25,0.4013858,1.799555,55676
26,0.4022356,2.048238,60690
27,0.4016609,2.11246,65077
28,0.3983258,2.144339,69352
29,0.4003821,2.165652,72905
30,0.4033738,2.20934,75777
31,0.4037916,2.208404,78548
32,0.4019171,2.157343,80593
33,0.4012638,2.05916,82544
34,0.3998063,1.977024,83681
35,0.3988988,1.968286,84057
36,0.3983377,1.962947,84348
37,0.3976166,1.958876,84593
