radius,mean_patchiness,mean_phi,num_points
2,0.9836755,-12.52601,110
3,0.8400276,-12.04664,489
4,0.7829645,-12.54859,961
5,0.7588681,-10.829,1545
6,0.7606236,-8.872555,2295
7,0.7641793,-7.388924,3172
8,0.7650144,-7.648764,4349
9,0.7507303,-8.080241,5318
10,0.7357736,-8.166924,6465
11,0.7112889,-8.020413,7986
12,0.6701704,-7.707872,9773
13,0.6390565,-7.091889,11971
14,0.6137914,-6.209796,14453
15,0.6042163,-5.079031,16737
16,0.583653,-4.502571,18962
17,0.5675762,-4.32317,21171
18,0.5586625,-4.278781,23332
19,0.5468008,-3.962681,25855
20,0.5338075,-3.626164,28573
21,0.5241936,-3.183125,31512
22,0.5205799,-3.046241,34872
23,0.5137228,-2.983359,38395
24,0.5062264,-2.72189,42068
25,0.4998897,-2.438717,45933
26,0.4912208,-2.168474,49966
27,0.486974,-1.933135,53733
28,0.4829473,-1.676396,57713
29,0.4796498,-1.620473,62399
30,0.4746221,-1.525091,68635
31,0.4715226,-1.464149,74524
32,0.4643058,-1.463754,80937
33,0.4597075,-1.567171,86871
34,0.4558205,-1.566786,92478
35,0.4532068,-1.417877,98706
36,0.4496143,-1.206445,104851
37,0.446653,-1.066141,110776
38,0.4441724,-0.9275589,116130
39,0.443216,-0.6753728,121554
40,0.4395902,-0.4703496,126225
41,0.436233,-0.2823923,130347
42,0.4344137,-0.1273489,133775
43,0.4335633,-0.02949257,136643
44,0.4328616,-0.01510481,138741
45,0.432148,-0.0586859,140394
46,0.4315524,-0.1329841,142285
47,0.4305027,-0.1705833,143275
48,0.4302915,-0.180268,143492
49,0.4302889,-0.1802732,143493
