surface_dist,mean_patchiness,mean_phi,num_points
2,0.2209599,5.053556,177
3,0.4422981,12.80828,379
4,0.5690621,16.57503,705
5,0.6154388,19.86711,1155
6,0.63702,18.51274,1714
7,0.6522622,15.48532,2385
8,0.6459379,12.2072,3136
9,0.6283926,10.30852,4004
10,0.6041692,9.944456,5079
11,0.5823138,9.440555,6318
12,0.5728524,9.47093,7799
13,0.5811718,9.414087,9556
14,0.585295,9.242937,11553
15,0.5856077,8.904518,13598
16,0.5730399,8.79874,15532
17,0.546028,8.681616,17768
18,0.52271,8.386253,19943
19,0.500801,7.661418,22227
20,0.4859473,6.713367,24562
21,0.4794775,5.943946,27113
22,0.4814211,5.147351,29801
23,0.4844384,4.303658,32463
24,0.4821361,3.670207,35142
25,0.4779964,3.275743,37587
26,0.4751467,3.262483,39742
27,0.4741047,3.384985,41878
28,0.4745456,3.437762,44098
29,0.4749472,3.379937,46370
30,0.4751024,3.300086,48669
31,0.4733322,3.227723,50947
32,0.4713592,3.047985,53215
33,0.4703981,2.903155,55586
34,0.4678374,2.846423,57882
35,0.4688239,2.80542,60082
36,0.4734605,2.833882,62397
37,0.4791731,2.777236,64761
38,0.4845828,2.668425,67236
39,0.4872085,2.614835,69906
40,0.4873359,2.538496,72772
41,0.4893253,2.470757,75763
42,0.4916647,2.524093,78515
43,0.4909286,2.552658,80900
44,0.4902729,2.625432,83023
45,0.4895517,2.61907,84887
46,0.4881173,2.644197,86554
47,0.4871846,2.614287,88213
48,0.4869615,2.534904,89670
49,0.4874654,2.438879,91007
50,0.4875723,2.324938,92350
51,0.4866024,2.212504,93712
52,0.4851235,2.11355,95053
53,0.4849621,2.053994,96183
54,0.4861042,1.964109,97225
55,0.4871931,1.888006,98097
56,0.4879966,1.798777,98793
57,0.4886828,1.717281,99223
58,0.4888368,1.708005,99362
59,0.4888414,1.707853,99364
