radius,mean_patchiness,mean_phi,num_points
2,0.9920197,-17.10464,78
3,0.9549525,-29.42897,464
4,0.9082215,-23.23354,986
5,0.8682412,-18.9999,1505
6,0.7969968,-15.54282,2203
7,0.7466964,-13.44417,3327
8,0.705934,-12.1277,4374
9,0.658132,-10.5011,5239
10,0.6182415,-9.029569,6169
11,0.5779371,-6.604769,7434
12,0.5324528,-5.345748,9127
13,0.4919227,-4.558025,10991
14,0.4513066,-3.450101,13580
15,0.4338191,-2.427352,16159
16,0.4191228,-1.845533,18935
17,0.4115994,-1.329964,22263
18,0.4055216,-0.5872937,26456
19,0.3948402,-0.5722929,30785
20,0.3880528,-0.313303,36079
21,0.3829187,-0.1828378,41979
22,0.3834735,0.2263698,48245
23,0.3856986,0.5445365,54312
24,0.3848358,0.8348384,61215
25,0.3817199,1.038972,68551
26,0.3812053,1.111339,73966
27,0.3848216,1.215925,78017
28,0.3883281,1.221531,82135
29,0.389868,1.180272,86081
30,0.3949656,1.149629,89973
31,0.3984018,1.210326,94217
32,0.4016975,1.236143,98333
33,0.4020002,1.360751,101739
34,0.4009414,1.412408,104249
35,0.4017259,1.396954,106612
36,0.4031797,1.351598,109001
37,0.4037304,1.335083,111686
38,0.4045833,1.271829,114549
39,0.406286,1.23364,117292
40,0.4068618,1.193932,120003
41,0.407605,1.144778,122960
42,0.4100869,1.040211,125988
43,0.4115406,1.05082,129644
44,0.4123517,0.9986091,132762
45,0.4142925,0.8975586,135987
46,0.4156314,0.8414633,139114
47,0.4162952,0.8836271,141858
48,0.4169193,0.9667194,144839
49,0.4160768,0.9499322,148032
50,0.4141603,0.945299,151426
51,0.4131325,0.9273445,154733
52,0.4121802,0.9312096,158168
53,0.4109127,0.9319449,161280
54,0.410946,0.9246998,163505
55,0.4112748,0.9404833,165543
56,0.4126992,0.9603469,167135
57,0.4134652,1.005632,168019
58,0.4132518,1.006238,168126
