radius,mean_patchiness,mean_phi,num_points
2,0.8260245,43.04262,96
3,0.6661769,34.80917,511
4,0.5010495,18.96267,919
5,0.4060375,12.91619,1400
6,0.3473323,10.05848,2123
7,0.3041413,8.513726,3345
8,0.2748751,7.0246,4422
9,0.2827445,5.724029,5593
10,0.3412656,4.226989,7172
11,0.3848771,2.955517,8610
12,0.4278619,1.697143,10193
13,0.4584188,0.7169883,11858
14,0.4604093,0.1852242,13443
15,0.4552943,-0.1626181,15047
16,0.4484137,0.06879938,16457
17,0.44269,-0.2816344,17734
18,0.4409665,-0.7655371,19246
19,0.4398478,-1.115647,21036
20,0.4386149,-1.443981,23215
21,0.439399,-1.740803,25866
22,0.4329868,-1.804824,28885
23,0.4322665,-1.84439,31585
24,0.4311766,-1.486615,34496
25,0.4328018,-1.056149,37130
26,0.4289966,-0.9239467,40369
27,0.4259284,-0.7941293,43873
28,0.4249808,-0.9235202,47126
29,0.421702,-1.096357,50340
30,0.4137959,-1.022267,53286
31,0.4078581,-0.9491709,56007
32,0.4073383,-0.748006,58555
33,0.4095005,-0.5791358,61208
34,0.4115302,-0.5711676,63768
35,0.4122463,-0.5304286,65840
36,0.4114903,-0.5255881,67740
37,0.4135315,-0.5892752,69852
38,0.4147727,-0.633687,72068
39,0.4155977,-0.7493616,74399
40,0.4175709,-0.9022749,76335
41,0.4198072,-0.9860172,78276
42,0.4210166,-1.087555,80196
43,0.4219802,-1.127383,82100
44,0.422896,-1.136762,83396
45,0.4228633,-1.056619,84489
46,0.4223421,-0.9835988,85354
47,0.4221419,-0.9618636,85712
48,0.4214998,-0.9728781,86117
49,0.420105,-0.9714432,86623
50,0.4201409,-0.990263,86754
51,0.4202401,-0.9953609,86777
