radius,mean_patchiness,mean_phi,num_points
2,0.804732,31.53563,186
3,0.5742027,28.84081,850
4,0.5124233,21.82184,1122
5,0.4648515,17.84212,1385
6,0.4011791,13.51015,1882
7,0.3668326,10.26829,2471
8,0.3384409,9.183784,3092
9,0.3381743,8.756684,3756
10,0.3585864,8.715158,4534
11,0.3735138,7.364671,5405
12,0.3890474,5.539218,6441
13,0.4044756,4.197122,7671
14,0.4156928,3.834105,9027
15,0.4350619,3.931534,10613
16,0.4432696,3.448947,12508
17,0.4392909,2.447561,14577
18,0.4342771,2.136407,16507
19,0.4259925,1.881625,18484
20,0.4180867,1.846038,20779
21,0.4024218,1.773075,23559
22,0.3951044,2.027397,25988
23,0.3910765,2.123652,27883
24,0.3899109,2.061324,29777
25,0.3885448,1.675474,32030
26,0.388439,1.238443,34237
27,0.3895753,1.056411,36250
28,0.3905055,0.9709787,38271
29,0.3888909,0.8616342,40308
30,0.3858638,0.7165868,42841
31,0.3815764,0.684082,44748
32,0.3814658,0.6011624,46702
33,0.3821034,0.4994992,48838
34,0.3821175,0.3710946,51035
35,0.3834352,0.2107927,53396
36,0.3855407,0.1621618,55324
37,0.3856408,0.1522279,57266
38,0.3851238,0.1678057,59173
39,0.3827389,0.1930174,61054
40,0.3801944,0.2407239,63122
41,0.37802,0.3001936,65158
42,0.3768109,0.3520583,67521
43,0.3779062,0.2692928,69696
44,0.3795647,0.2001865,71560
45,0.3808003,0.3059316,73115
46,0.3817216,0.3893696,75074
47,0.3815155,0.3450798,77234
48,0.3831512,0.3074123,79790
49,0.3837924,0.3142831,81822
50,0.3822608,0.2745361,83514
51,0.3801487,0.2098465,84753
52,0.3796699,0.130785,85792
53,0.3792588,0.07433306,86518
54,0.3782441,0.03359446,87219
55,0.3760375,-0.002489498,88195
56,0.3746368,-0.04182103,89213
57,0.3739024,-0.05997192,90042
58,0.374449,-0.08530907,90860
59,0.3748578,-0.138107,91294
60,0.3746038,-0.1479993,91537
61,0.3741614,-0.1522561,91714
62,0.3737466,-0.1311107,91830
63,0.3735765,-0.1237297,91877
