radius,mean_patchiness,mean_phi,num_points
2,0.08711433,3.559998,3
3,0.3763651,8.998966,326
4,0.3978807,4.611331,840
5,0.3952308,4.249937,1622
6,0.4082689,5.55123,2539
7,0.4277885,5.597978,3869
8,0.4460733,5.338111,5893
9,0.4555098,5.282512,8330
10,0.4584882,5.545532,10846
11,0.4671354,5.776818,13637
12,0.4836668,6.179871,16788
13,0.496729,6.651927,19913
14,0.4987484,6.808539,23400
15,0.4991193,6.585235,28105
16,0.4975429,6.500512,33428
17,0.4916769,6.19731,40281
18,0.4879302,5.950273,47793
19,0.4930745,5.68218,56122
20,0.4948126,5.554585,64497
21,0.4936743,5.300684,71941
22,0.4931683,5.185571,78274
23,0.492447,5.000206,84521
24,0.4869566,4.784334,91101
25,0.4815547,4.643712,97219
26,0.4785824,4.339718,103090
27,0.4786659,3.864614,110762
28,0.4762397,3.482929,119051
29,0.4741221,3.025759,127049
30,0.4699361,2.818959,133682
31,0.4667792,2.760225,138376
32,0.4646789,2.71176,142658
33,0.465084,2.67172,145477
34,0.4650665,2.653656,147147
35,0.4640218,2.615003,148137
36,0.4626535,2.602978,148773
37,0.4618356,2.59214,149191
38,0.4616251,2.59788,149381
39,0.4614038,2.599185,149462
