radius,mean_patchiness,mean_phi,num_points
4,0.3974907,-9.030407,83
5,0.3371825,-9.38073,355
6,0.3083311,-1.635626,778
7,0.437863,2.702022,1821
8,0.4875676,6.651084,3018
9,0.486494,8.193438,4236
10,0.4823007,7.176183,5915
11,0.4701848,4.199125,9385
12,0.4914849,2.972163,13022
13,0.5098413,1.975628,16563
14,0.5197051,1.765818,19735
15,0.5101914,1.542389,22845
16,0.4977283,1.336259,26328
17,0.4875868,0.7331241,29635
18,0.4759043,0.5324734,32832
19,0.4593824,0.3007394,36444
20,0.4523363,0.1322221,39997
21,0.4498909,0.02619966,43505
22,0.4518838,0.2185368,46397
23,0.4539155,0.289557,49734
24,0.4552517,0.50028,53268
25,0.4561823,0.7246217,56785
26,0.4564307,0.9333916,61061
27,0.4564621,1.398751,66694
28,0.455882,1.641204,72500
29,0.4540919,1.983253,77260
30,0.4522797,2.079028,80208
31,0.4514894,2.091742,81947
32,0.4510506,2.119657,83754
33,0.4516793,2.173475,85444
34,0.4519039,2.174029,86228
35,0.4501472,2.190928,87009
36,0.448041,2.164794,87882
37,0.4461688,2.128901,88718
38,0.4440783,2.115692,89378
39,0.4421992,2.097836,90004
40,0.4400962,2.102052,90701
41,0.4388767,2.146591,91367
42,0.437169,2.139546,92060
43,0.4360285,2.137842,92673
44,0.4349788,2.110717,93378
45,0.4340329,2.108101,93911
