radius,mean_patchiness,mean_phi,num_points
3,0.005610098,-1.823098,64
4,0.2304464,1.966763,256
5,0.4592328,7.561353,625
6,0.4530189,7.919904,1322
7,0.4218495,6.519577,2301
8,0.4282459,6.023058,3682
9,0.4274336,5.47185,5493
10,0.4544319,5.845962,7780
11,0.4742897,5.973272,10413
12,0.4836932,5.985612,13258
13,0.4912331,6.026926,16556
14,0.4846217,6.055485,20289
15,0.4685581,5.628735,25011
16,0.4553957,5.458903,30359
17,0.4465931,5.350598,36198
18,0.4503463,4.62541,43067
19,0.4475141,4.154882,49517
20,0.4429749,4.202892,55145
21,0.4427673,4.066329,61602
22,0.435205,3.720731,68521
23,0.4292853,3.57144,76599
24,0.423628,3.379426,84583
25,0.4168314,3.181211,92972
26,0.4113453,2.999496,101382
27,0.4102438,2.888193,108991
28,0.4111862,2.822139,116524
29,0.4078835,2.711881,124476
30,0.404638,2.580792,132004
31,0.4010653,2.552552,138334
32,0.3995361,2.479412,144000
33,0.4002003,2.405713,150141
34,0.4007702,2.389848,154979
35,0.4007855,2.392517,159154
36,0.4000514,2.368579,162722
37,0.4012268,2.379993,165025
38,0.4016396,2.354147,166831
39,0.4015481,2.335541,168789
40,0.4013064,2.290658,170409
41,0.3994735,2.263445,171978
42,0.3988698,2.243473,173053
43,0.3987858,2.220805,174104
44,0.3988221,2.224747,174765
45,0.3990766,2.224678,174997
