radius,mean_patchiness,mean_phi,num_points
2,0.9968037,30.9021,167
3,0.9545288,41.04212,635
4,0.8330636,33.76479,1019
5,0.7570409,28.58463,1407
6,0.6772977,21.28552,1917
7,0.613766,15.93324,2547
8,0.5683085,13.05891,3351
9,0.5269355,11.59693,4291
10,0.5117791,10.97931,5235
11,0.5061983,10.59969,6250
12,0.5037804,9.894,7397
13,0.4886346,8.949767,8819
14,0.4580844,8.374758,10561
15,0.4413717,8.270584,12349
16,0.4386671,7.644343,14168
17,0.4327628,6.983921,15772
18,0.4272893,6.327535,17368
19,0.4174085,5.534652,19123
20,0.4078077,4.882646,21052
21,0.411407,4.475881,23347
22,0.4163108,4.458321,25449
23,0.4188319,4.460009,27816
24,0.4179595,4.301596,29697
25,0.4181531,3.915625,31574
26,0.4207149,3.557254,33911
27,0.4203222,3.411218,36218
28,0.4172322,3.202019,38185
29,0.4126621,3.313109,40564
30,0.4106144,3.411232,42298
31,0.4046826,3.362286,44009
32,0.3987649,3.280408,45788
33,0.3937452,3.094589,47796
34,0.3922799,2.962538,49616
35,0.3933895,2.944166,51573
36,0.3972234,2.85759,53216
37,0.401521,2.696419,55126
38,0.4058766,2.641191,57233
39,0.4121087,2.564633,59536
40,0.4145146,2.460886,61531
41,0.4119761,2.39587,63650
42,0.4093518,2.29644,65557
43,0.4065348,2.23623,67523
44,0.4056381,2.27919,69254
45,0.40684,2.416879,70898
46,0.4082516,2.523544,72666
47,0.4114012,2.587492,74185
48,0.4128036,2.690162,75781
49,0.4123197,2.734266,77010
50,0.41237,2.757246,77995
51,0.4118297,2.790576,78913
52,0.4098538,2.754101,80077
53,0.4094166,2.723702,80813
54,0.4089691,2.72273,80917
