radius,mean_patchiness,mean_phi,num_points
2,0.885577,25.00411,278
3,0.7065021,26.71845,752
4,0.5484408,17.04657,1094
5,0.4857713,10.61415,1529
6,0.4403733,6.474426,2184
7,0.4139256,3.980485,3194
8,0.4008003,2.391915,5153
9,0.4039677,1.809954,7186
10,0.4027472,2.410911,9322
11,0.4008667,2.266985,11479
12,0.4000742,1.806823,13567
13,0.3961186,1.521423,15606
14,0.3922597,1.930591,18011
15,0.397954,1.935505,21035
16,0.4056569,1.910743,24676
17,0.4183199,1.402636,28672
18,0.4331652,0.9515351,32826
19,0.4449303,0.5466027,37256
20,0.4493634,0.4365072,41869
21,0.4556526,0.4590024,47010
22,0.4667218,0.2622546,52462
23,0.4770496,-0.0003704418,58599
24,0.4811255,-0.1654132,64547
25,0.482127,-0.04750907,70141
26,0.4849268,0.2412402,75282
27,0.4892755,0.2603643,80405
28,0.4925353,0.2408675,85773
29,0.4942336,0.1242439,91083
30,0.4943043,0.04374494,96502
31,0.4913022,-0.008867379,102311
32,0.4856976,0.02994536,109086
33,0.4796074,0.177825,115506
34,0.4766625,0.355832,120552
35,0.4768203,0.3629349,125196
36,0.478927,0.3144654,129845
37,0.4803849,0.4380649,133245
38,0.4819624,0.5442974,136122
39,0.4825092,0.5284258,137682
40,0.4840552,0.544878,138696
41,0.4844148,0.5558081,139548
42,0.4840715,0.5502256,140664
43,0.4834245,0.5352527,141776
44,0.4832955,0.49965,142689
45,0.4839844,0.4565612,143175
46,0.4842927,0.4087886,143268
