radius,mean_patchiness,mean_phi,num_points
2,0.08871437,3.80587,60
3,0.1243256,7.401349,252
4,0.229616,0.2504533,602
5,0.3249958,-0.03639596,1045
6,0.4235272,-1.054217,1764
7,0.4961506,-3.00243,2833
8,0.5149198,-3.809839,4061
9,0.5105883,-3.564438,5406
10,0.5026934,-2.416962,6912
11,0.5088947,-1.766973,8647
12,0.5014074,-1.224377,11496
13,0.489391,-1.357123,14620
14,0.4858892,-1.218777,17312
15,0.4757839,-0.6683379,19905
16,0.4622282,-0.2667982,22598
17,0.4511932,-0.03418555,25564
18,0.4393826,-0.3397064,29442
19,0.4412326,-0.6077962,33179
20,0.4356353,-0.4658298,36918
21,0.4272514,-0.2910832,40549
22,0.42032,-0.146185,44384
23,0.4140858,-0.0850109,48598
24,0.4094832,-0.2564145,53218
25,0.4072169,-0.3390011,57933
26,0.4059789,-0.2631346,62475
27,0.4093087,-0.01462403,67123
28,0.4143288,0.0853082,71712
29,0.4189432,0.06962116,76880
30,0.422552,0.08793101,83172
31,0.4238357,0.05551942,89662
32,0.4218049,0.07417142,97264
33,0.4202692,0.2035154,104965
34,0.4223751,0.3547217,112331
35,0.4243068,0.5411628,118833
36,0.424218,0.6590145,125051
37,0.4255637,0.8523709,129906
38,0.4270614,1.029851,133266
39,0.4283418,1.137276,135318
40,0.4280961,1.103914,136573
41,0.427014,1.08936,137782
42,0.4249992,1.117284,139367
43,0.4241781,1.137009,140403
44,0.4241789,1.191783,141027
45,0.424684,1.237395,141360
