radius,mean_patchiness,mean_phi,num_points
2,0.1749414,3.604176,80
3,0.2799639,5.545575,354
4,0.3934505,-0.05858593,812
5,0.4476626,-1.805569,1479
6,0.4316202,-2.838309,2377
7,0.4008057,-3.152738,3611
8,0.357672,-2.892725,4918
9,0.3252096,-2.358419,6418
10,0.3207929,-1.870418,7891
11,0.3279674,-1.467024,9592
12,0.337615,-0.998096,11730
13,0.3634205,-1.077759,13822
14,0.3860854,-1.018019,15865
15,0.3947563,-1.018902,18148
16,0.4053745,-1.034745,21145
17,0.4054545,-1.032631,25439
18,0.4092433,-1.233536,30529
19,0.4173939,-1.328844,36650
20,0.4263408,-1.307389,42596
21,0.4319184,-0.9652651,48247
22,0.4325125,-0.5479432,54062
23,0.4328412,-0.235523,59670
24,0.4321631,-0.1158285,65310
25,0.4379187,-0.02097538,71382
26,0.446557,0.1663874,77287
27,0.4498957,0.5211335,82546
28,0.4510188,0.7872303,87260
29,0.4505069,0.7172361,91017
30,0.4498515,0.7073414,93919
31,0.4479416,0.7080652,96591
32,0.4493423,0.5612579,99091
33,0.4506153,0.3721662,101427
34,0.4510596,0.2066055,103643
35,0.4530108,-0.04588022,106226
36,0.454551,-0.2326805,108079
37,0.4553609,-0.2818678,108939
38,0.4560978,-0.296116,109400
39,0.4567256,-0.3306926,109808
40,0.4579067,-0.3790554,110139
41,0.4593859,-0.4438805,110456
42,0.4600204,-0.4726515,110595
