radius,mean_patchiness,mean_phi,num_points
2,0.1327294,3.907151,77
3,0.168951,6.688696,267
4,0.2389086,0.8993083,597
5,0.301834,-1.420487,1225
6,0.3470577,-1.741407,1969
7,0.3909819,-1.764589,3220
8,0.4169407,-0.7431081,4658
9,0.4088832,-1.129349,6162
10,0.3845223,-1.613192,8054
11,0.3603275,-1.389323,10452
12,0.3567924,-1.065756,12577
13,0.3653747,-0.684698,15179
14,0.3829022,-0.4417323,18673
15,0.4051149,-0.1086188,21702
16,0.4206463,0.3106482,24321
17,0.432221,1.067629,26766
18,0.4381708,1.76482,29441
19,0.4378779,2.426325,32297
20,0.4370824,2.599942,35141
21,0.4353364,2.635698,37887
22,0.4339842,2.844794,40870
23,0.4289695,3.106689,44207
24,0.4231888,3.068114,47203
25,0.4204525,3.014433,50420
26,0.4141873,2.873356,53668
27,0.4063551,2.593193,57262
28,0.3999352,2.33192,60866
29,0.3945974,2.080383,65058
30,0.3967829,1.835895,69578
31,0.3990017,1.784357,73017
32,0.3999968,1.869517,76520
33,0.3976193,1.799052,80093
34,0.3983004,1.767538,83507
35,0.3993021,1.787132,85951
36,0.4006495,1.856917,87947
37,0.4018406,1.951226,89946
38,0.4028665,2.030843,92037
39,0.4037149,2.02043,93470
40,0.4049639,2.153771,94863
41,0.4063167,2.17367,96315
42,0.4088123,2.102032,97358
43,0.4097194,2.141225,97971
44,0.4104353,2.160851,98700
45,0.410856,2.119514,99336
46,0.4115776,2.087601,99477
47,0.4119151,2.074308,99541
