radius,mean_patchiness,mean_phi,num_points
2,0.7083175,31.84389,100
3,0.6964056,39.46671,444
4,0.616618,26.726,792
5,0.5523559,17.14132,1255
6,0.5357257,10.66741,1927
7,0.5524406,7.569602,2908
8,0.5293785,4.988179,4512
9,0.5076111,4.318345,5656
10,0.477585,4.090693,6725
11,0.4493146,3.820935,7944
12,0.4349276,3.072325,9230
13,0.4310276,3.028301,10885
14,0.433097,3.243463,12658
15,0.441538,3.175989,14868
16,0.4520353,2.804062,17719
17,0.4586707,2.968722,20810
18,0.4513068,2.837296,23869
19,0.4457035,2.60652,27156
20,0.4410644,2.671665,31029
21,0.4413422,2.343695,34683
22,0.4444833,1.980894,38654
23,0.448002,1.868801,42821
24,0.4500139,1.969774,47124
25,0.4546149,2.032442,51232
26,0.4612012,2.173022,55611
27,0.4652277,2.227707,59634
28,0.4649784,2.235769,63870
29,0.4626408,2.273742,68462
30,0.4575224,2.340034,73324
31,0.4539405,2.494305,78201
32,0.4540533,2.377221,82561
33,0.4558751,2.317283,86961
34,0.4564444,2.384052,91971
35,0.4532036,2.396508,97002
36,0.450209,2.41357,101893
37,0.450545,2.475721,107064
38,0.4505754,2.472814,112481
39,0.4526107,2.410356,117587
40,0.4544577,2.37393,122883
41,0.4573425,2.364279,127972
42,0.4604377,2.315676,133245
43,0.459067,2.315508,138385
44,0.4576884,2.214204,142966
45,0.4572487,2.161668,146763
46,0.4561297,2.150077,149906
47,0.4564579,2.19822,152849
48,0.4574151,2.213336,154995
49,0.4584919,2.197011,156638
50,0.4598468,2.200515,157979
51,0.4605003,2.235264,159188
52,0.4610149,2.243186,159801
53,0.4614713,2.268332,159975
54,0.4615949,2.282057,160017
