radius,mean_patchiness,mean_phi,num_points
2,0.6788526,36.83633,78
3,0.636368,33.04256,465
4,0.6412249,18.96861,889
5,0.7191006,14.42743,1286
6,0.7591039,13.42609,1725
7,0.7860845,13.01508,2540
8,0.80238,12.90169,3521
9,0.7768061,13.01043,4517
10,0.7380087,12.78508,5739
11,0.7162181,11.81517,6948
12,0.6980118,11.52418,8093
13,0.6902668,11.45723,9358
14,0.6766729,11.65744,10533
15,0.6544158,11.15555,11575
16,0.6262411,10.65026,12550
17,0.6026953,10.02528,13709
18,0.5844422,9.36636,15245
19,0.5718023,8.819676,16480
20,0.5629908,8.274544,17928
21,0.5567434,7.724179,19697
22,0.5476793,7.46405,21747
23,0.5388663,7.351325,23971
24,0.5304112,7.313444,26131
25,0.5252407,7.045388,28502
26,0.5214258,6.612424,30732
27,0.5184037,6.371347,33167
28,0.508868,5.931747,36128
29,0.4969828,5.459731,38694
30,0.4903893,5.138494,40699
31,0.4834632,4.887615,42731
32,0.4766274,4.650782,45623
33,0.4700945,4.505336,48404
34,0.4683435,4.459219,50241
35,0.4679815,4.496674,51742
36,0.4662618,4.495924,53219
37,0.4646914,4.535064,54742
38,0.4635405,4.424187,56348
39,0.4627446,4.421072,58152
40,0.4600922,4.380531,59884
41,0.4568419,4.291327,61442
42,0.4559064,4.162805,62860
43,0.4550995,4.027742,64287
44,0.4524959,3.877456,65701
45,0.4503162,3.743511,66949
46,0.4482098,3.654691,68272
47,0.4458648,3.656199,69905
48,0.4449647,3.75749,71411
49,0.4450089,3.854129,72724
50,0.4440977,3.840404,74177
51,0.4431084,3.772183,75748
52,0.4427206,3.672195,77253
53,0.4413426,3.606135,78689
54,0.4389108,3.604853,80168
55,0.4367681,3.641305,81804
56,0.4353698,3.607354,83498
57,0.4348037,3.523078,85276
58,0.4341564,3.498692,87466
59,0.4342375,3.453905,89443
60,0.435984,3.422561,91500
61,0.438584,3.451218,93389
62,0.4408945,3.557415,94767
63,0.4431238,3.580544,95873
64,0.4440232,3.476929,97091
65,0.4450646,3.357435,97905
66,0.4458242,3.304122,98159
67,0.44635,3.288013,98278
