radius,mean_patchiness,mean_phi,num_points
2,0.1542321,2.417098,93
3,0.2851242,3.920151,365
4,0.347636,3.383759,774
5,0.3429098,4.282429,1335
6,0.3243851,3.77275,2276
7,0.3586093,3.829521,3415
8,0.3829708,3.056965,4768
9,0.4032866,2.175348,6070
10,0.4301068,1.521865,7663
11,0.4422844,1.988499,9651
12,0.4482966,2.30483,12101
13,0.4403683,2.435039,14333
14,0.4459957,2.813499,16595
15,0.4483468,2.808376,18883
16,0.4493836,2.623877,21394
17,0.4538957,2.493446,24365
18,0.4531776,2.430142,27207
19,0.4487074,2.287492,30514
20,0.4482635,2.27684,33624
21,0.4574974,2.301493,37199
22,0.4679215,2.857769,41221
23,0.4752557,3.734624,45749
24,0.4775556,3.964908,50807
25,0.4800329,4.032101,57975
26,0.4849114,4.225194,65401
27,0.4879165,4.548627,73299
28,0.4911164,4.669871,81476
29,0.4947147,4.999635,88754
30,0.4954956,5.318406,93788
31,0.4960524,5.353252,98075
32,0.4954758,5.236161,101807
33,0.4933102,5.144699,105826
34,0.4910695,5.123053,109525
35,0.4877299,5.127611,113186
36,0.4828873,5.151606,116994
37,0.4775831,5.091523,120983
38,0.4731048,5.017685,124544
39,0.4707232,4.957696,127656
40,0.4681485,4.806092,130598
41,0.4655249,4.671186,133420
42,0.4631474,4.596128,136152
43,0.4606579,4.511871,139435
44,0.4589718,4.446803,142944
45,0.458077,4.435421,145803
46,0.4581251,4.442286,148108
47,0.4570678,4.386038,149611
48,0.455768,4.32571,150846
49,0.4552455,4.256886,152081
50,0.4548513,4.207993,152873
51,0.4545463,4.169838,153530
52,0.4536895,4.136777,154145
53,0.4529116,4.105069,154762
54,0.4526146,4.085516,155040
55,0.4522221,4.080455,155184
56,0.4522034,4.080224,155191
