surface_dist,mean_patchiness,mean_phi,num_points
2,0.9991605,-15.21245,132
3,0.9867883,-15.2394,320
4,0.9537486,-17.7596,553
5,0.8829085,-19.64117,826
6,0.7830101,-16.68903,1138
7,0.6696793,-13.59713,1448
8,0.5883724,-11.58387,1779
9,0.5473874,-10.54558,2156
10,0.5273599,-9.809015,2574
11,0.5095772,-9.02287,3001
12,0.4892289,-8.276155,3442
13,0.46374,-7.046311,3913
14,0.4480638,-5.598053,4458
15,0.4484294,-4.737689,5135
16,0.4627479,-4.322062,5886
17,0.482159,-3.792852,6734
18,0.4956115,-3.160786,7674
19,0.4987205,-2.395092,8751
20,0.4986443,-1.398654,9855
21,0.4949917,-0.8793037,10995
22,0.4875998,-0.8327953,12267
23,0.4828936,-0.9009679,13660
24,0.4789396,-0.9678628,15145
25,0.4691957,-0.6747004,16663
26,0.461658,-0.01617792,18251
27,0.4601314,0.470358,19888
28,0.463516,0.7098698,21629
29,0.4642076,0.8841116,23490
30,0.463493,1.182811,25461
31,0.4656273,1.615316,27534
32,0.4665292,1.975982,29665
33,0.4651732,2.264958,31947
34,0.4617081,2.505131,34369
35,0.4553189,2.734552,36943
36,0.4516607,2.906345,39672
37,0.4505284,3.006986,42438
38,0.4495457,3.018241,45032
39,0.4477332,3.016093,47613
40,0.4453454,3.069205,50342
41,0.4454165,3.225741,53145
42,0.4489928,3.31497,55998
43,0.452545,3.351728,59053
44,0.4545721,3.510376,62268
45,0.4569319,3.627434,65487
46,0.4590713,3.522603,68707
47,0.4605916,3.483118,71956
48,0.4605944,3.538212,75272
49,0.4593323,3.61597,78712
50,0.4569541,3.632229,82199
51,0.4541556,3.556067,85583
52,0.4495626,3.491715,88767
53,0.4441685,3.462148,91801
54,0.4395922,3.381179,94714
55,0.4360044,3.245418,97621
56,0.4336863,3.14534,100494
57,0.4311579,3.042635,103336
58,0.4288026,2.981246,106099
59,0.4271376,2.898236,108751
60,0.4264874,2.835817,111277
61,0.4258316,2.813343,113618
62,0.4247853,2.78506,115749
63,0.4229633,2.746392,117729
64,0.4208671,2.696661,119613
65,0.4193557,2.656954,121412
66,0.4183029,2.629822,123160
67,0.4173921,2.624636,124895
68,0.4172676,2.623958,126726
69,0.4175501,2.634942,128482
70,0.4180203,2.665737,130254
71,0.4175569,2.69457,132014
72,0.4167785,2.736899,133631
73,0.4159845,2.689799,135048
74,0.4160231,2.604233,136258
75,0.4162617,2.555627,137359
76,0.4164088,2.537557,138374
77,0.4165373,2.508251,139181
78,0.4166548,2.480945,139815
79,0.4164696,2.473989,140227
80,0.4166379,2.499282,140473
81,0.4168046,2.507152,140571
