patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
16.7257,38716,0.3295,2.40437,-14.94061,-18.01864,0.978,-10.298,-15.675,22.30867,31.74117
20.30307,3494,0.0297,13.53321,-24.75613,-22.92358,14.344,-24.796,-22.276,18.32832,24.35358
