surface_dist,mean_patchiness,mean_phi,num_points
2,0.9153064,-12.57727,168
3,0.8222249,-17.72879,441
4,0.7274899,-15.83216,830
5,0.6710214,-13.13192,1312
6,0.6246319,-9.720117,1890
7,0.5707356,-6.403889,2537
8,0.5110313,-3.502841,3320
9,0.4502816,-1.757286,4259
10,0.4053868,-1.465222,5190
11,0.3773572,-1.127001,6205
12,0.3691951,-0.6182777,7394
13,0.3804407,-0.541065,8758
14,0.3973898,-0.6895266,10334
15,0.4091084,-0.883487,12002
16,0.4156097,-0.9281216,13596
17,0.4180896,-1.1602,15130
18,0.4157908,-1.340559,16786
19,0.4060611,-1.410042,18544
20,0.3926954,-1.164231,20420
21,0.3848507,-0.9493141,22449
22,0.3865728,-0.9855673,24412
23,0.396281,-1.261283,26382
24,0.4035082,-1.502234,28545
25,0.4056173,-1.440289,30784
26,0.4030987,-1.396341,33134
27,0.3994685,-1.31338,35718
28,0.3971545,-1.134929,38438
29,0.3988943,-0.9823184,41290
30,0.4015433,-0.9187618,44474
31,0.4014445,-0.8634326,47706
32,0.4017365,-0.7089229,50972
33,0.4032746,-0.4731509,53836
34,0.4054882,-0.2700647,56226
35,0.4085794,-0.1699848,58437
36,0.4131366,-0.03060377,60726
37,0.4171083,0.130232,63182
38,0.4184821,0.3239504,65721
39,0.4189253,0.483118,68284
40,0.4184762,0.6440701,70870
41,0.4189457,0.7893569,73300
42,0.4220645,0.9214401,75751
43,0.4241925,1.083152,78033
44,0.4253497,1.273752,80095
45,0.4263242,1.399301,81889
46,0.4272341,1.458445,83421
47,0.4276322,1.505284,84515
48,0.428183,1.539074,85210
49,0.4292983,1.587009,85825
50,0.4300733,1.633676,86359
51,0.4299268,1.659474,86859
52,0.4293991,1.66622,87290
53,0.4292815,1.66614,87623
54,0.4291033,1.661302,87774
55,0.4290697,1.659363,87789
