radius,mean_patchiness,mean_phi,num_points
2,0.9909095,-17.88494,114
3,0.8989619,-25.05488,658
4,0.7919513,-18.51839,1350
5,0.7257477,-15.56723,1879
6,0.6032419,-12.68625,2632
7,0.5124767,-10.0769,3483
8,0.4582758,-7.890221,4500
9,0.4383835,-6.123167,5621
10,0.4371772,-4.598358,6492
11,0.4423624,-3.307617,7617
12,0.440888,-2.470796,8997
13,0.44113,-2.279634,10659
14,0.4475233,-2.383771,12662
15,0.4553116,-2.410728,14882
16,0.4624539,-2.458534,17191
17,0.4598991,-2.342622,19762
18,0.4518453,-1.953386,22607
19,0.4512548,-1.811165,25373
20,0.4557712,-1.84232,28360
21,0.4579275,-1.936595,31570
22,0.4604118,-2.242465,35120
23,0.4724659,-2.735672,38860
24,0.4822809,-3.057799,42677
25,0.4940503,-3.250871,47104
26,0.5016063,-3.390809,51375
27,0.5060049,-3.256551,55556
28,0.5101479,-2.964072,60386
29,0.5080088,-2.624019,65090
30,0.505872,-2.318741,70013
31,0.5060445,-1.942704,74602
32,0.5047442,-1.606796,80022
33,0.5040255,-1.480898,85685
34,0.5038692,-1.322017,90747
35,0.499743,-1.316855,95134
36,0.4932226,-1.222102,100092
37,0.4849179,-1.033584,106181
38,0.4793725,-0.7819403,112683
39,0.4730929,-0.6147774,117960
40,0.4689497,-0.4690635,123012
41,0.4672427,-0.4120279,127523
42,0.4653654,-0.320876,131300
43,0.4639789,-0.2574145,134225
44,0.4611202,-0.1888324,138172
45,0.4593148,-0.05856682,141405
46,0.4592724,0.09077034,144039
47,0.4594154,0.2105147,146466
48,0.4590306,0.2803228,148768
49,0.4579104,0.2960366,150611
50,0.4564163,0.3271994,152273
51,0.4559158,0.3710676,153381
52,0.4553185,0.401432,154147
53,0.4554033,0.424493,154815
54,0.4561901,0.4550003,155579
55,0.4576265,0.482998,156272
56,0.4590005,0.5424916,156864
57,0.4596044,0.6084989,157149
58,0.4596508,0.6135303,157164
