surface_dist,mean_patchiness,mean_phi,num_points
2,0.06932882,-1.306386,175
3,0.1473033,-1.860016,378
4,0.1951246,-0.4604489,681
5,0.2007097,0.913066,1121
6,0.2014764,0.544931,1710
7,0.2262653,-0.4790311,2438
8,0.2690855,-1.277001,3319
9,0.300873,-1.440523,4347
10,0.316617,-1.875584,5476
11,0.3172167,-2.047045,6714
12,0.3134546,-1.530009,7979
13,0.3177484,-0.6233125,9317
14,0.3267637,-0.4564,10853
15,0.3391461,-0.4896667,12552
16,0.3457894,-0.3786342,14310
17,0.3491365,-0.2624529,16060
18,0.3566505,-0.008918948,17905
19,0.3636933,0.0837541,19717
20,0.3655303,0.1533474,21586
21,0.3603518,0.1523968,23619
22,0.3553646,0.2451058,25766
23,0.3554958,0.4513342,28016
24,0.3598693,0.8519576,30398
25,0.3675571,1.425317,32887
26,0.3741474,1.729976,35363
27,0.3758174,1.718781,37981
28,0.3780236,1.784443,40621
29,0.3828329,1.868099,43430
30,0.3889006,1.875752,46485
31,0.395591,1.881064,49799
32,0.3989468,2.004975,53133
33,0.395526,2.033018,56537
34,0.3908146,1.905861,59870
35,0.3865672,1.869562,63215
36,0.3855607,1.86403,66676
37,0.384763,1.86008,70228
38,0.3855112,1.712026,73875
39,0.3865993,1.562222,77646
40,0.3897367,1.425296,81576
41,0.3943312,1.327686,85552
42,0.3992722,1.195108,89478
43,0.4013026,1.063388,93245
44,0.4006759,0.9990639,96848
45,0.399369,1.05159,100509
46,0.3974438,1.086142,104321
47,0.3949006,1.196345,108202
48,0.3942752,1.264609,112008
49,0.3955304,1.33924,116080
50,0.3982328,1.440651,120609
51,0.3996935,1.480792,125364
52,0.3998708,1.538657,130290
53,0.3996458,1.595098,135332
54,0.3984674,1.611538,140420
55,0.3976153,1.565381,145299
56,0.398176,1.528315,149411
57,0.3980108,1.523491,152516
58,0.3990158,1.530392,154624
59,0.4004827,1.605605,155976
60,0.4012632,1.65966,156799
61,0.4019102,1.70347,157280
62,0.4020685,1.711755,157503
