surface_dist,mean_patchiness,mean_phi,num_points
2,0.1078089,-2.926512,178
3,0.2476987,-3.519884,424
4,0.3432546,-4.306813,787
5,0.3944042,-4.186876,1231
6,0.4461294,-4.560869,1814
7,0.4848957,-5.28396,2573
8,0.4964839,-5.948841,3482
9,0.4893426,-6.022097,4609
10,0.4732496,-5.146646,5906
11,0.4537551,-3.804423,7313
12,0.4339358,-2.55314,8808
13,0.4187734,-1.627452,10316
14,0.4086878,-1.094656,11971
15,0.4020431,-0.5190815,13608
16,0.3973894,-0.4265291,15099
17,0.3931043,-0.4041285,16799
18,0.3965088,-0.1843932,18601
19,0.4040112,0.4591805,20335
20,0.4104604,1.310459,22194
21,0.4120867,1.743875,24085
22,0.4095123,1.630252,25793
23,0.4053757,1.451113,27519
24,0.4004743,1.404215,29234
25,0.3971139,1.422023,30903
26,0.3924387,1.540857,32627
27,0.3865793,1.647498,34467
28,0.383086,1.593956,36505
29,0.3858715,1.465155,38678
30,0.3911743,1.447277,40973
31,0.3955357,1.575428,43353
32,0.4007055,1.750072,45677
33,0.4086136,1.883325,47974
34,0.4152777,2.002996,50397
35,0.4226005,2.142979,53036
36,0.4306807,2.220158,55957
37,0.4397005,2.264949,58978
38,0.4459607,2.259218,61952
39,0.4477619,2.315439,64500
40,0.4486348,2.238931,66815
41,0.4507171,2.119103,68590
42,0.4535939,2.059391,70215
43,0.4552293,2.057723,71707
44,0.4557079,2.113864,72920
45,0.4550683,2.088973,73983
46,0.4541888,2.031752,74983
47,0.4528897,1.985104,75828
48,0.4514813,1.955058,76300
49,0.4505953,1.945889,76477
50,0.4505368,1.945461,76487
