surface_dist,mean_patchiness,mean_phi,num_points
2,0.3970141,0.6774586,134
3,0.414445,-3.631563,341
4,0.3556681,-5.314347,610
5,0.3078357,-7.974822,917
6,0.2760141,-6.92976,1244
7,0.2668067,-2.848016,1623
8,0.2592038,-0.7478057,2073
9,0.2669896,1.253752,2597
10,0.2751294,1.852553,3184
11,0.2775136,1.709334,3846
12,0.2753435,1.223084,4590
13,0.277763,1.169317,5393
14,0.2832562,1.421017,6333
15,0.2914947,1.541973,7425
16,0.2990588,1.432334,8743
17,0.3032922,1.613054,10282
18,0.3091511,1.576659,12024
19,0.3145564,1.717842,13842
20,0.3158617,1.859282,15775
21,0.3120839,2.2496,18001
22,0.3097709,2.385139,20292
23,0.3087846,2.618297,22602
24,0.3086566,2.924057,24990
25,0.3117611,3.218952,27522
26,0.3167563,3.438763,30010
27,0.323062,3.385689,32538
28,0.3286148,3.3395,34786
29,0.3294325,3.241356,36658
30,0.3292459,3.180383,38332
31,0.3289741,3.147278,39938
32,0.3307367,3.150255,41582
33,0.3341902,3.089768,43177
34,0.3401525,2.932301,44765
35,0.3462178,2.713064,46425
36,0.3498088,2.602562,47930
37,0.3486086,2.643598,49069
38,0.3471116,2.634935,50118
39,0.3460793,2.684227,51148
40,0.3448448,2.727043,52151
41,0.3437081,2.741252,53093
42,0.3427088,2.732264,53962
43,0.3417812,2.706044,54870
44,0.340401,2.732779,55827
45,0.3379139,2.782458,56855
46,0.3370326,2.869045,57937
47,0.3368332,2.953976,59068
48,0.3367372,2.960131,60116
49,0.3370388,2.89625,61024
50,0.3372866,2.860359,61650
51,0.3379805,2.880107,62196
52,0.3381917,2.941536,62765
53,0.3373454,3.013662,63353
54,0.3376658,3.039143,63826
55,0.3381598,3.035416,64260
56,0.3389354,3.02643,64661
57,0.33999,3.023273,65079
58,0.340757,3.070644,65542
59,0.3413028,3.121605,65965
60,0.3416637,3.134656,66393
61,0.3426761,3.125749,66820
62,0.3444743,3.152045,67244
63,0.3467524,3.220824,67701
64,0.3492786,3.316354,68084
65,0.3517971,3.449945,68409
66,0.3536346,3.544436,68622
67,0.3540368,3.568189,68670
