radius,mean_patchiness,mean_phi,num_points
2,0.942568,-9.383739,128
3,0.7598173,-21.55203,656
4,0.6882033,-18.00265,1165
5,0.620442,-15.50238,1614
6,0.5845728,-13.98014,2255
7,0.5244542,-11.92012,2845
8,0.4708798,-9.594856,3479
9,0.4234603,-7.4113,4357
10,0.3929397,-5.53006,5270
11,0.3803029,-3.674282,6312
12,0.3758755,-1.512956,7440
13,0.3579499,0.2918819,8689
14,0.3402187,1.387912,10177
15,0.3409052,1.929972,11646
16,0.3430926,2.100349,13318
17,0.3300903,1.982996,15638
18,0.3144213,1.728404,17870
19,0.3036775,1.607375,19912
20,0.2959827,1.584831,22091
21,0.2927196,1.405733,24469
22,0.2919462,1.282402,27388
23,0.2966181,1.283643,29427
24,0.3037277,1.425624,30986
25,0.3101546,1.642429,32806
26,0.3184368,1.813188,34842
27,0.3292001,1.720078,36784
28,0.3422878,1.519407,38852
29,0.3645363,1.598098,41407
30,0.3805062,1.84743,43389
31,0.3890528,2.144464,45250
32,0.3947447,2.582274,46816
33,0.3981528,2.907799,47748
34,0.4008217,2.969965,48103
35,0.4025809,2.981266,48403
36,0.4042757,3.006666,48604
37,0.4061049,3.061662,48758
38,0.4076363,3.180675,48887
39,0.4087468,3.318967,48988
