patch_mean_q,patch_size,patch_size_percentage,patch_centroid_x,patch_centroid_y,patch_centroid_z,patch_centroid_nearest_surface_coord_x,patch_centroid_nearest_surface_coord_y,patch_centroid_nearest_surface_coord_z,patch_centroid_idr_euclid_dist,patch_centroid_idr_surf_dist
17.82633,3927,0.0367,-14.35979,33.97758,21.96745,-15.98,32.76,21.541,19.00245,23.03415
25.08543,1310,0.0122,-7.340348,45.79832,10.84662,-8.339,45.701,10.534,1.359484,2.238268
21.97325,2642,0.0247,-4.05471,22.96856,19.04722,-4.228,23.434,19.04,25.47499,30.13696
19.58856,3145,0.0294,0.09670983,25.75768,51.71941,-0.513,25.77,52.062,46.96003,54.64155
19.99127,2843,0.0266,13.53377,24.09182,24.62223,11.668,23.015,26.812,33.52536,40.90707
18.58039,4804,0.0449,13.55184,39.75216,15.11216,13.992,39.529,14.673,21.85077,30.47965
23.58984,1079,0.0101,16.06525,32.45162,38.22514,15.823,31.072,37.535,38.7257,48.32865
