surface_dist,mean_patchiness,mean_phi,num_points
2,0.9123871,-16.90636,192
3,0.809738,-22.40123,418
4,0.7206556,-18.9011,743
5,0.6352012,-14.14134,1146
6,0.5543907,-9.808402,1672
7,0.5022211,-6.82982,2239
8,0.4578819,-4.866967,2876
9,0.4227931,-3.999815,3563
10,0.4054171,-3.098806,4305
11,0.4109142,-1.971495,5176
12,0.4310225,-0.7284107,6142
13,0.4573862,0.8468333,7230
14,0.4737738,2.413795,8443
15,0.4642592,3.110636,9665
16,0.446932,3.235679,10943
17,0.4283519,3.270421,12212
18,0.4197783,2.953227,13468
19,0.4160651,2.686275,14813
20,0.4111581,2.434995,15962
21,0.4040863,2.137621,17115
22,0.3963223,1.948791,18352
23,0.3923725,1.856366,19674
24,0.3896879,1.838114,21032
25,0.3843133,2.031557,22454
26,0.3781464,2.01478,23981
27,0.3752111,2.104114,25592
28,0.3757899,2.326191,27169
29,0.3757704,2.485798,28802
30,0.3725985,2.433811,30220
31,0.3705123,2.418663,31613
32,0.3717494,2.405748,33070
33,0.3752116,2.324701,34608
34,0.3773136,2.142135,36119
35,0.3796746,1.91967,37625
36,0.3807541,1.738651,39216
37,0.3792139,1.619115,40832
38,0.3779154,1.694666,42401
39,0.3787606,1.861711,43921
40,0.3820267,1.962311,45482
41,0.3853817,2.019267,47100
42,0.3871617,2.087588,48807
43,0.3869142,2.202933,50499
44,0.385608,2.352672,52190
45,0.38359,2.450936,53927
46,0.3821954,2.595182,55661
47,0.3812306,2.729781,57413
48,0.382225,2.916077,59031
49,0.3844818,3.166887,60595
50,0.385502,3.300391,61983
51,0.3842824,3.323532,63126
52,0.3824264,3.336551,64140
53,0.3809962,3.352322,65074
54,0.3795649,3.40717,65919
55,0.3779508,3.404881,66588
56,0.3770563,3.37973,67194
57,0.3768025,3.360838,67726
58,0.3768561,3.385887,68212
59,0.3774082,3.457165,68704
60,0.3785533,3.52592,69195
61,0.3799068,3.631692,69688
62,0.3812121,3.702414,70190
63,0.3825347,3.786125,70727
64,0.3841081,3.831819,71233
65,0.3855323,3.848744,71643
66,0.3863104,3.877472,71844
67,0.3864309,3.902828,72019
68,0.3861525,3.921393,72198
69,0.3857948,3.949126,72329
70,0.3855527,3.967317,72400
71,0.3855509,3.967688,72402
