radius,mean_patchiness,mean_phi,num_points
2,0.07014782,-0.8199925,76
3,0.2864237,-3.378198,352
4,0.4612218,-2.804322,819
5,0.4103862,0.9956009,1487
6,0.3431095,1.667261,2566
7,0.3249361,0.5165661,3871
8,0.3438176,-0.8177962,5142
9,0.3619152,-1.081145,6490
10,0.3789473,-0.8478209,8179
11,0.3767115,-0.9812332,10095
12,0.3652373,-1.286053,12251
13,0.3575009,-1.547252,15236
14,0.3596119,-1.665699,18336
15,0.3660653,-1.5831,21382
16,0.3684117,-1.732189,24725
17,0.372141,-2.025536,28365
18,0.3774186,-2.315426,31280
19,0.3863851,-2.528908,34506
20,0.3911452,-2.551028,37479
21,0.3902932,-2.528927,40682
22,0.390429,-2.524714,43887
23,0.3917442,-2.586226,46905
24,0.3919624,-2.677662,50092
25,0.389167,-2.667053,53448
26,0.3853631,-2.615766,56991
27,0.3829029,-2.545619,60967
28,0.3825976,-2.479793,65119
29,0.3820327,-2.35694,69233
30,0.3786875,-2.272772,73480
31,0.3752841,-2.057934,77762
32,0.377455,-1.804617,81239
33,0.3799226,-1.695278,84052
34,0.384311,-1.609513,86822
35,0.3869627,-1.59091,89177
36,0.388447,-1.56731,91651
37,0.3879679,-1.401972,94329
38,0.3862263,-1.217023,96903
39,0.3853448,-1.061065,99263
40,0.3865014,-0.8552096,101834
41,0.3880145,-0.640781,104105
42,0.3900311,-0.4397013,106056
43,0.3918275,-0.2047713,108153
44,0.3927553,-0.002322054,110723
45,0.3944201,0.1347054,112913
46,0.395776,0.268151,114863
47,0.397332,0.4384955,117288
48,0.3986299,0.5125808,119305
49,0.399517,0.57756,121128
50,0.4014838,0.6640802,123266
51,0.4025651,0.674571,125367
52,0.4033024,0.6892952,127098
53,0.4040642,0.6992272,129026
54,0.4035659,0.7285662,130682
55,0.403233,0.7392176,132126
56,0.4033118,0.7485379,133877
57,0.4019189,0.7207651,136060
58,0.4004465,0.7429599,137690
59,0.3994547,0.8287631,139667
60,0.3989148,0.9218176,141557
61,0.397986,0.9821326,143132
62,0.396955,1.027431,144516
63,0.3962956,1.064507,145870
64,0.3961411,1.058064,146738
65,0.3964668,1.029806,147333
66,0.3969496,1.026118,147859
67,0.3974091,1.044722,148165
68,0.3973484,1.068198,148387
69,0.3971193,1.07143,148530
70,0.3970881,1.07145,148543
