radius,mean_patchiness,mean_phi,num_points
2,0.5065284,-8.199317,44
3,0.5012378,-13.49565,790
4,0.4774291,-9.517497,1378
5,0.4438903,-5.292943,2006
6,0.4014387,-2.165798,2894
7,0.4084638,0.280995,3723
8,0.4229733,1.394923,4507
9,0.4347434,2.713367,5324
10,0.4270824,3.056373,6170
11,0.4276627,3.867583,7213
12,0.4381844,4.117952,8601
13,0.4379455,4.573681,10126
14,0.4299075,4.78634,11966
15,0.4208167,4.975979,14014
16,0.4140047,5.169847,15808
17,0.4107694,5.050396,17593
18,0.4063112,4.637506,19314
19,0.4046321,4.180151,21064
20,0.4061697,3.704871,23089
21,0.4054634,3.424729,25170
22,0.4074606,3.34423,27341
23,0.4071804,2.87206,29845
24,0.4028718,2.515107,32071
25,0.3998705,2.31886,34366
26,0.404319,2.08585,36931
27,0.4089133,1.924679,39757
28,0.4143007,1.816688,43055
29,0.4221624,1.830377,47090
30,0.4333638,2.02625,51582
31,0.4411223,2.233613,55745
32,0.4403632,2.559305,59384
33,0.4373246,2.862981,63245
34,0.4320619,2.825231,67836
35,0.4287562,2.664666,71893
36,0.4290262,2.547918,75777
37,0.4288979,2.462682,78899
38,0.4306788,2.395113,81649
39,0.4326524,2.364761,84480
40,0.4324552,2.338499,86089
41,0.4306652,2.395493,87345
42,0.4294332,2.439757,88503
43,0.4291043,2.423732,89376
44,0.4291357,2.436101,89421
