radius,mean_patchiness,mean_phi,num_points
7,0.2966944,18.40503,207
8,0.220843,6.444688,612
9,0.2501263,5.791949,1241
10,0.3564874,5.360344,2140
11,0.4019514,6.749221,3822
12,0.4288194,7.496953,7078
13,0.4397336,7.320873,11603
14,0.4347918,6.750556,16799
15,0.4254702,5.685281,22754
16,0.4115386,4.167994,29952
17,0.4082344,3.237877,38850
18,0.4155143,3.263149,45651
19,0.4227253,3.214552,51405
20,0.4312268,3.146616,57429
21,0.4394828,3.034527,64656
22,0.4426596,2.812139,72899
23,0.4445432,2.470037,80597
24,0.4412124,2.437469,85353
25,0.4348697,2.521246,88935
26,0.4316722,2.642118,91773
27,0.4318539,2.700077,93209
28,0.4324627,2.64308,93604
29,0.4337807,2.594054,93849
30,0.4338886,2.588379,93868
